rain,from,to,count
2,chelsea,bensonhurst,2
2,north sutton area,soho,1
2,tribeca,borough park,2
2,north sutton area,upper east side,7
2,west village,inwood,1
2,williamsburg,carroll gardens,2
2,hamilton heights,kings bridge,1
2,murray hill,financial district,7
2,JFK,canarsie,2
2,greenwich village,greenwich village,56
2,harlem,hunts point,1
2,lower east side,park slope,13
2,williamsburg,hamilton heights,2
2,chelsea,bay ridge,3
2,astoria-long island city,canarsie,1
2,greenwich village,borough park,3
2,chelsea,union port,1
2,sunset park,gravesend-sheepshead bay,1
2,morris heights,washington heights,1
2,financial district,financial district,13
2,central park,high bridge,1
2,east village,financial district,48
2,clinton,fort green,4
2,midtown,jackson height,13
2,north sutton area,sunny side,1
2,sunny side,yorkville,1
2,forest hills,JFK,2
2,midtown,kings bridge,1
2,financial district,bedford-stuyvesant,6
2,murray hill,upper west side,5
2,little italy,throggs neck,1
2,east harlem,LGA,1
2,bedford-stuyvesant,upper west side,1
2,greenwich village,bedford-stuyvesant,23
2,tribeca,financial district,13
2,north sutton area,upper west side,2
2,carroll gardens,bedford-stuyvesant,4
2,williamsburg,bedford-stuyvesant,32
2,JFK,murray hill,1
2,chelsea,chinatown,5
2,lower east side,ridgewood,6
2,harlem,east harlem,5
2,murray hill,east harlem,5
2,woodside,midtown,1
2,yorkville,LGA,1
2,battery park,battery park,1
2,jackson height,sunny side,2
2,little italy,boerum hill,2
2,east village,brooklyn-downtown,11
2,greenwich village,sunset park,6
2,greenwich village,maspeth,1
2,gramercy,clinton,37
2,upper east side,north sutton area,3
2,battery park,east village,1
2,north sutton area,murray hill,3
2,east harlem,bedford park,1
2,lower east side,williamsburg,60
2,west village,fort green,6
2,greenwich village,parkchester,1
2,east village,LGA,3
2,boerum hill,williamsburg,1
2,east harlem,JFK,2
2,harlem,fordham,1
2,boerum hill,park slope,1
2,tribeca,fordham,1
2,williamsburg,woodside,2
2,harlem,yorkville,1
2,west village,little italy,3
2,east village,kwq gardens,1
2,greenwich village,bay ridge,2
2,chelsea,boerum hill,4
2,chinatown,brooklyn-downtown,1
2,little italy,garment district,2
2,midtown,clearview,1
2,midtown,parkchester,2
2,west village,north sutton area,4
2,astoria-long island city,gravesend-sheepshead bay,1
2,bedford-stuyvesant,little italy,1
2,east village,forest hills,5
2,upper west side,glendale,1
2,east harlem,tribeca,1
2,lower east side,washington heights,6
2,tribeca,williamsburg,6
2,williamsburg,brooklyn-downtown,1
2,lower east side,high bridge,1
2,lower east side,JFK,3
2,clinton,sunny side,10
2,gramercy,south bronx,1
2,north sutton area,JFK,1
2,upper west side,LGA,11
2,upper west side,chelsea,6
2,yorkville,mott haven,4
2,upper west side,kwq gardens,1
2,yorkville,east harlem,8
2,midtown,mapleton-flatlands,1
2,harlem,upper east side,2
2,garment district,south bronx,3
2,chinatown,fort green,3
2,williamsburg,ridgewood,9
2,midtown,tremont,1
2,little italy,jackson height,2
2,bushwick,upper west side,1
2,soho,fort green,2
2,gramercy,woodhaven-richmond hill,1
2,chelsea,upper west side,59
2,clinton,east brooklyn,2
2,yorkville,chelsea,1
2,greenwich village,utopia,2
2,clinton,brooklyn-downtown,5
2,midtown,spuyten duyvil,1
2,midtown,LGA,45
2,morningside heights,upper west side,8
2,west village,glendale,1
2,lower east side,carnegie hill,1
2,chelsea,central park,5
2,east village,boerum hill,7
2,gramercy,upper east side,49
2,upper east side,south bronx,2
2,gramercy,greewood,1
2,upper west side,cobble hill,1
2,morningside heights,hamilton heights,5
2,hunts point,soundview,1
2,jackson height,upper east side,1
2,chelsea,mapleton-flatlands,4
2,fort green,queens village,1
2,financial district,park slope,1
2,midtown,williamsburg,20
2,astoria-long island city,murray hill,1
2,sunny side,washington heights,2
2,williamsburg,mott haven,1
2,upper east side,woodside,3
2,gramercy,canarsie,2
2,carroll gardens,bushwick,4
2,park slope,sunset park,1
2,upper west side,upper west side,74
2,yorkville,astoria-long island city,1
2,clinton,hamilton heights,19
2,north sutton area,midtown,6
2,sunny side,JFK,3
2,garment district,east village,22
2,gramercy,parkchester,1
2,financial district,greenwich village,4
2,west village,lower east side,22
2,chelsea,morningside heights,9
2,east harlem,east harlem,8
2,murray hill,forest hills,2
2,upper east side,jackson height,6
2,lower east side,mapleton-flatlands,5
2,gramercy,park slope,1
2,murray hill,bedford-stuyvesant,1
2,chelsea,Auburndale,1
2,chelsea,sunset park,1
2,astoria-long island city,queensboro hill,1
2,morningside heights,clinton,1
2,boerum hill,JFK,1
2,upper west side,bushwick,1
2,williamsburg,maspeth,2
2,murray hill,chelsea,4
2,garment district,west village,7
2,chelsea,carroll gardens,1
2,financial district,bushwick,1
2,woodside,ridgewood,3
2,morningside heights,mott haven,1
2,sunny side,jackson height,1
2,upper east side,morris park,1
2,astoria-long island city,williamsburg,1
2,JFK,bedford park,1
2,JFK,springfield gardens,1
2,lower east side,canarsie,1
2,upper east side,maspeth,1
2,jackson height,maspeth,1
2,murray hill,JFK,5
2,clinton,greenwich village,17
2,midtown,north sutton area,12
2,upper east side,chinatown,1
2,greenwich village,clinton,30
2,tribeca,astoria-long island city,9
2,north sutton area,clinton,1
2,gramercy,gravesend-sheepshead bay,2
2,carroll gardens,lower east side,1
2,lower east side,borough park,1
2,harlem,morris park,1
2,lower east side,clinton,34
2,astoria-long island city,astoria-long island city,70
2,upper west side,mott haven,2
2,east harlem,park slope,1
2,little italy,fordham,1
2,park slope,bedford-stuyvesant,3
2,jackson height,bedford-stuyvesant,1
2,central park,chelsea,1
2,east village,morningside heights,6
2,soho,midtown,5
2,morris park,kings bridge,1
2,upper east side,morningside heights,6
2,astoria-long island city,morningside heights,1
2,central park,tribeca,1
2,east village,sunset park,4
2,murray hill,yorkville,4
2,little italy,east village,17
2,chelsea,tribeca,10
2,gramercy,tremont,1
2,carroll gardens,bay ridge,1
2,lower east side,LGA,2
2,clinton,jackson height,6
2,williamsburg,JFK,1
2,greenwich village,dyker heights,2
2,chinatown,upper west side,2
2,murray hill,woodhaven-richmond hill,1
2,clinton,bedford park,1
2,financial district,upper east side,5
2,clinton,financial district,13
2,JFK,utopia,2
2,ridgewood,bushwick,1
2,garment district,borough park,2
2,chinatown,cobble hill,1
2,upper west side,south bronx,1
2,sunny side,utopia,1
2,upper east side,middle village,1
2,midtown,astoria-long island city,78
2,upper west side,garment district,5
2,lower east side,garment district,25
2,upper east side,sunny side,10
2,upper east side,brooklyn-downtown,4
2,boerum hill,east village,1
2,carroll gardens,greewood,2
2,gramercy,kings bridge,2
2,financial district,LGA,8
2,midtown,chinatown,6
2,clinton,east harlem,6
2,upper west side,harlem,25
2,williamsburg,east village,15
2,east village,kings bridge,1
2,soho,ridgewood,1
2,clinton,bay ridge,2
2,midtown,boerum hill,1
2,south bronx,morris heights,1
2,gramercy,flushing,2
2,clinton,morris park,1
2,midtown,williams bridge,2
2,woodside,jackson height,12
2,financial district,borough park,1
2,upper west side,east harlem,8
2,lower east side,hamilton heights,5
2,east village,high bridge,2
2,east village,central park,4
2,gramercy,jackson height,4
2,midtown,borough park,2
2,garment district,tribeca,6
2,financial district,harlem,3
2,bedford-stuyvesant,fort green,5
2,mott haven,morningside heights,1
2,garment district,little neck,1
2,west village,clinton,26
2,bedford-stuyvesant,park slope,2
2,gramercy,morningside heights,5
2,midtown,battery park,4
2,east village,midtown,91
2,midtown,murray hill,29
2,murray hill,boerum hill,2
2,garment district,gramercy,44
2,clinton,carnegie hill,1
2,east harlem,chelsea,2
2,bedford-stuyvesant,borough park,1
2,greenwich village,upper west side,40
2,chelsea,upper east side,67
2,glendale,flushing,1
2,east village,north sutton area,4
2,lower east side,bay ridge,2
2,morningside heights,harlem,2
2,upper west side,lower east side,2
2,murray hill,greenwich village,4
2,tribeca,upper west side,4
2,chinatown,east harlem,2
2,greenwich village,morris heights,1
2,chelsea,fordham,1
2,upper east side,gravesend-sheepshead bay,1
2,upper west side,tribeca,1
2,upper east side,east harlem,15
2,lower east side,upper east side,52
2,astoria-long island city,inwood,1
2,williamsburg,park slope,6
2,williamsburg,garment district,1
2,east village,carnegie hill,6
2,woodside,woodside,6
2,greenwich village,financial district,35
2,greenwich village,high bridge,1
2,gramercy,LGA,9
2,upper east side,williamsburg,4
2,washington heights,LGA,1
2,clinton,parkchester,1
2,hamilton heights,sunset park,1
2,williamsburg,greenwich village,2
2,clinton,queensboro hill,1
2,woodside,bushwick,1
2,garment district,williamsburg,13
2,garment district,clinton,52
2,lower east side,south bronx,1
2,gramercy,garment district,39
2,tribeca,fort green,3
2,williamsburg,williamsburg,42
2,sunny side,fordham,1
2,woodside,flushing,1
2,lower east side,soundview,1
2,garment district,queensboro hill,1
2,financial district,richmondtown,1
2,murray hill,kwq gardens,1
2,jackson height,jackson height,22
2,east harlem,fordham,2
2,upper west side,fort green,1
2,gramercy,borough park,3
2,tribeca,gramercy,7
2,lower east side,murray hill,20
2,lower east side,morningside heights,3
2,yorkville,JFK,2
2,lower east side,east village,76
2,upper west side,east village,8
2,financial district,park slope,9
2,upper east side,sunny side,17
2,harlem,south bronx,2
2,lower east side,little italy,3
2,LGA,midtown,62
2,soho,garment district,33
2,soho,LGA,8
2,soho,astoria-long island city,2
2,JFK,bushwick,4
2,clinton,washington heights,4
2,midtown,clinton,234
2,upper west side,west village,10
2,little italy,williamsburg,2
2,harlem,east harlem,7
2,gramercy,carroll gardens,1
2,gramercy,midtown,251
2,west village,west village,26
2,financial district,bedford-stuyvesant,2
2,lower east side,upper west side,4
2,JFK,sunny side,10
2,yorkville,upper west side,38
2,woodside,woodside,2
2,garment district,utopia,1
2,fort green,williamsburg,1
2,west village,chelsea,60
2,chelsea,sunny side,4
2,central park,gravesend-sheepshead bay,1
2,east village,west village,16
2,tribeca,borough park,1
2,greenwich village,boerum hill,1
2,brooklyn-downtown,LGA,1
2,gramercy,battery park,18
2,LGA,dyker heights,2
2,east village,park slope,2
2,garment district,east harlem,3
2,garment district,garment district,77
2,gramercy,north sutton area,27
2,cobble hill,fort green,1
2,brooklyn-downtown,boerum hill,1
2,lower east side,gramercy,31
2,little italy,lower east side,11
2,battery park,financial district,19
2,garment district,maspeth,2
2,gramercy,murray hill,226
2,chinatown,midtown,9
2,battery park,upper west side,11
2,JFK,parkchester,1
2,JFK,greenwich village,18
2,chelsea,lower east side,32
2,LGA,gramercy,22
2,carnegie hill,JFK,2
2,JFK,saintalbans,2
2,murray hill,fort green,2
2,financial district,jackson height,1
2,harlem,washington heights,2
2,LGA,maspeth,2
2,chelsea,yorkville,2
2,greenwich village,fort green,5
2,harlem,murray hill,1
2,greenwich village,midtown,63
2,battery park,greenwich village,22
2,woodside,sunny side,1
2,north sutton area,brooklyn-downtown,1
2,soho,yorkville,2
2,midtown,east village,120
2,washington heights,fordham,1
2,fort green,carroll gardens,2
2,clinton,clinton,47
2,garment district,battery park,12
2,east village,gramercy,84
2,carnegie hill,chelsea,6
2,chelsea,clinton,96
2,east village,bensonhurst,1
2,chinatown,carroll gardens,1
2,soho,upper west side,16
2,greenwich village,brooklyn-downtown,1
2,harlem,high bridge,2
2,soho,west village,60
2,midtown,astoria-long island city,25
2,fort green,park slope,1
2,central park,morningside heights,8
2,financial district,soho,29
2,upper west side,clinton,86
2,brooklyn-downtown,soho,1
2,gramercy,borough park,1
2,little italy,west village,11
2,JFK,union port,1
2,garment district,harlem,9
2,east village,greewood,1
2,upper east side,middle village,2
2,upper east side,fort green,3
2,harlem,JFK,3
2,yorkville,tribeca,2
2,chelsea,little italy,20
2,west village,gramercy,40
2,brooklyn-downtown,little italy,1
2,garment district,gravesend-sheepshead bay,1
2,midtown,park slope,3
2,astoria-long island city,sunset park,1
2,upper east side,financial district,14
2,upper east side,park slope,2
2,tribeca,upper east side,12
2,soho,greenwich village,62
2,north sutton area,woodside,1
2,north sutton area,LGA,1
2,greenwich village,garment district,50
2,garment district,north sutton area,13
2,harlem,spuyten duyvil,1
2,tribeca,murray hill,5
2,little italy,upper west side,3
2,upper east side,spuyten duyvil,1
2,west village,chinatown,1
2,tribeca,lower east side,11
2,chinatown,soho,3
2,astoria-long island city,midtown,2
2,lower east side,midtown,20
2,chinatown,clinton,2
2,morningside heights,east harlem,5
2,chinatown,battery park,3
2,garment district,sunny side,4
2,north sutton area,soho,1
2,clinton,tribeca,9
2,east harlem,central park,2
2,mapleton-flatlands,gravesend-sheepshead bay,1
2,brooklyn-downtown,upper west side,1
2,north sutton area,upper east side,89
2,yorkville,yorkville,17
2,clinton,central park,5
2,chelsea,east village,78
2,financial district,ridgewood,1
2,murray hill,mapleton-flatlands,1
2,lower east side,south bronx,1
2,midtown,queensboro hill,1
2,tribeca,midtown,33
2,lower east side,soho,9
2,gramercy,gramercy,272
2,astoria-long island city,forest hills,1
2,little italy,chinatown,3
2,chinatown,williamsburg,1
2,jackson height,sunset park,1
2,astoria-long island city,garment district,2
2,central park,greenwich village,4
2,gramercy,astoria-long island city,5
2,soho,gramercy,52
2,midtown,south bronx,1
2,greenwich village,hamilton heights,1
2,garment district,park slope,4
2,JFK,boerum hill,3
2,cobble hill,cobble hill,2
2,financial district,clinton,18
2,chelsea,garment district,172
2,upper east side,harlem,51
2,bedford-stuyvesant,garment district,1
2,yorkville,gramercy,5
2,JFK,canarsie,6
2,garment district,midtown,372
2,greenwich village,greenwich village,96
2,carnegie hill,upper west side,77
2,JFK,riverdale,1
2,tribeca,battery park,24
2,LGA,kwq gardens,2
2,carnegie hill,lower east side,1
2,washington heights,high bridge,1
2,williamsburg,astoria-long island city,1
2,battery park,chelsea,28
2,clinton,murray hill,17
2,midtown,jamaica,1
2,lower east side,park slope,1
2,tribeca,garment district,13
2,gramercy,bedford-stuyvesant,5
2,murray hill,battery park,5
2,bedford-stuyvesant,williamsburg,2
2,hamilton heights,hamilton heights,7
2,north sutton area,greewood,1
2,sunny side,chelsea,1
2,midtown,JFK,47
2,greenwich village,chinatown,4
2,financial district,gramercy,30
2,JFK,east harlem,3
2,midtown,gramercy,508
2,upper west side,soho,11
2,chinatown,chinatown,2
2,midtown,midtown,1020
2,little italy,murray hill,9
2,midtown,washington heights,10
2,east village,central park,4
2,mott haven,east harlem,1
2,financial district,financial district,40
2,tribeca,boerum hill,1
2,lower east side,battery park,5
2,fort green,east village,1
2,battery park,soho,21
2,upper east side,jamaica,1
2,midtown,financial district,56
2,little italy,north sutton area,2
2,JFK,lower east side,10
2,greenwich village,carroll gardens,3
2,greenwich village,harlem,3
2,central park,high bridge,1
2,upper east side,chelsea,83
2,central park,carnegie hill,14
2,east village,financial district,9
2,west village,east village,19
2,boerum hill,carroll gardens,1
2,garment district,upper east side,108
2,clinton,fort green,1
2,JFK,utopia,4
2,LGA,greenwich village,8
2,clinton,carroll gardens,2
2,JFK,clearview,2
2,east village,little italy,11
2,midtown,jackson height,3
2,sunny side,sunny side,10
2,harlem,upper east side,8
2,east village,hamilton heights,2
2,gramercy,greenwich village,164
2,park slope,boerum hill,1
2,williamsburg,west village,3
2,flushing,murray hill,1
2,upper east side,west village,20
2,central park,clinton,16
2,north sutton area,williamsburg,1
2,tribeca,bay ridge,2
2,west village,tribeca,25
2,JFK,jamaica,6
2,tribeca,greenwich village,44
2,upper west side,brooklyn-downtown,1
2,brooklyn-downtown,williamsburg,3
2,upper west side,north sutton area,16
2,garment district,lower east side,24
2,north sutton area,chelsea,7
2,murray hill,spuyten duyvil,1
2,LGA,financial district,8
2,LGA,fort green,7
2,gramercy,forest hills,2
2,north sutton area,central park,6
2,financial district,bay ridge,2
2,JFK,park slope,15
2,soho,middle village,1
2,LGA,bay ridge,2
2,JFK,brooklyn-downtown,13
2,chinatown,chelsea,2
2,murray hill,upper west side,49
2,woodhaven-richmond hill,garment district,1
2,yorkville,garment district,3
2,upper east side,soho,24
2,high bridge,bushwick,1
2,astoria-long island city,north sutton area,1
2,chinatown,washington heights,1
2,tribeca,central park,3
2,west village,JFK,5
2,upper west side,midtown,336
2,murray hill,east village,52
2,clinton,financial district,7
2,east village,JFK,3
2,LGA,the rockaways,1
2,gramercy,lower east side,57
2,midtown,greewood,1
2,north sutton area,lower east side,5
2,fort green,LGA,1
2,greenwich village,bedford-stuyvesant,6
2,upper east side,carnegie hill,196
2,clinton,chelsea,75
2,tribeca,financial district,25
2,north sutton area,upper west side,12
2,morningside heights,carnegie hill,2
2,east village,fort green,5
2,carroll gardens,boerum hill,4
2,hamilton heights,upper west side,12
2,financial district,tribeca,26
2,gramercy,inwood,2
2,battery park,garment district,12
2,JFK,murray hill,27
2,upper east side,LGA,21
2,east village,upper west side,11
2,soho,bedford-stuyvesant,2
2,north sutton area,harlem,2
2,LGA,saintalbans,1
2,morningside heights,washington heights,2
2,JFK,west village,10
2,north sutton area,east harlem,1
2,LGA,little neck,1
2,williamsburg,financial district,2
2,greenwich village,soho,61
2,carroll gardens,park slope,2
2,chelsea,washington heights,14
2,yorkville,central park,7
2,JFK,central park,3
2,yorkville,east harlem,10
2,upper east side,tremont,1
2,east village,westleigh-castleton,1
2,upper west side,east village,19
2,JFK,harlem,7
2,upper west side,financial district,9
2,garment district,middle village,1
2,soho,east village,41
2,lower east side,east village,40
2,west village,battery park,8
2,murray hill,clinton,20
2,LGA,utopia,3
2,west village,park slope,1
2,central park,east village,4
2,battery park,boerum hill,1
2,astoria-long island city,chelsea,1
2,lower east side,murray hill,8
2,greenwich village,astoria-long island city,2
2,tribeca,gramercy,28
2,clinton,west village,15
2,central park,carroll gardens,1
2,soho,hamilton heights,1
2,yorkville,bedford-stuyvesant,1
2,fort green,brooklyn-downtown,2
2,chelsea,spuyten duyvil,1
2,battery park,murray hill,3
2,little italy,carroll gardens,1
2,east village,murray hill,19
2,chinatown,lower east side,1
2,east harlem,clinton,1
2,central park,upper east side,94
2,upper west side,fort green,2
2,yorkville,carnegie hill,6
2,chinatown,greenwich village,5
2,gramercy,chinatown,7
2,greenwich village,east village,94
2,LGA,city island,1
2,clinton,williamsburg,3
2,murray hill,yorkville,3
2,morningside heights,yorkville,1
2,financial district,east village,24
2,LGA,JFK,16
2,upper east side,greenwich village,69
2,yorkville,JFK,1
2,east harlem,astoria-long island city,1
2,astoria-long island city,bedford-stuyvesant,3
2,brooklyn-downtown,west village,1
2,clinton,yorkville,4
2,hamilton heights,chelsea,2
2,mapleton-flatlands,borough park,1
2,fort green,murray hill,1
2,little italy,fort green,2
2,east village,upper east side,24
2,east village,chelsea,46
2,gramercy,cobble hill,2
2,utopia,upper east side,1
2,little italy,battery park,4
2,high bridge,east harlem,1
2,upper west side,kings bridge,1
2,gramercy,union port,1
2,upper east side,forest hills,4
2,west village,soho,36
2,soho,williamsburg,5
2,central park,central park,23
2,harlem,clinton,1
2,clinton,harlem,3
2,JFK,woodside,2
2,williamsburg,williamsburg,4
2,gramercy,sunset park,1
2,greewood,greewood,1
2,hamilton heights,central park,1
2,JFK,borough park,6
2,east harlem,mott haven,2
2,garment district,mapleton-flatlands,1
2,tribeca,fort green,1
2,midtown,tribeca,59
2,upper east side,south bronx,2
2,upper west side,LGA,12
2,tribeca,flushing,1
2,gramercy,garment district,183
2,harlem,morningside heights,6
2,carnegie hill,garment district,7
2,morningside heights,morningside heights,9
2,borough park,mapleton-flatlands,2
2,gramercy,bedford park,1
2,LGA,cobble hill,2
2,financial district,murray hill,29
2,parkchester,upper west side,1
2,carroll gardens,carroll gardens,4
2,chinatown,borough park,1
2,LGA,bensonhurst,1
2,LGA,upper east side,30
2,financial district,springfield gardens,1
2,midtown,bay ridge,4
2,central park,upper west side,118
2,LGA,soho,5
2,carnegie hill,north sutton area,6
2,midtown,lower east side,46
2,carroll gardens,fort green,3
2,LGA,west village,3
2,williamsburg,greenwich village,1
2,washington heights,inwood,1
2,fort green,west village,1
2,upper east side,bay ridge,1
2,JFK,fort green,22
2,gramercy,sunny side,5
2,little italy,chelsea,13
2,astoria-long island city,east village,1
2,garment district,chinatown,8
2,upper east side,williamsburg,9
2,clinton,upper east side,42
2,jamaica,clinton,1
2,LGA,north sutton area,5
2,gramercy,LGA,10
2,chinatown,brownsville,1
2,west village,garment district,25
2,central park,east harlem,1
2,garment district,williamsburg,1
2,soho,murray hill,10
2,garment district,chelsea,121
2,greenwich village,financial district,22
2,washington heights,hamilton heights,3
2,astoria-long island city,upper east side,3
2,woodside,JFK,1
2,west village,riverdale,1
2,lower east side,lower east side,40
2,greenwich village,jackson height,1
2,little italy,clinton,1
2,east village,carnegie hill,3
2,upper east side,little italy,6
2,boerum hill,tribeca,1
2,garment district,morningside heights,5
2,midtown,garment district,361
2,chelsea,JFK,12
2,garment district,hamilton heights,3
2,jackson height,woodside,1
2,sunny side,middle village,1
2,murray hill,woodside,1
2,upper east side,maspeth,1
2,JFK,flushing,3
2,upper west side,gramercy,52
2,morningside heights,bedford park,1
2,upper west side,carnegie hill,64
2,gramercy,carnegie hill,7
2,murray hill,tribeca,12
2,upper east side,parkchester,1
2,LGA,high bridge,1
2,garment district,soundview,1
2,harlem,carnegie hill,3
2,murray hill,garment district,100
2,carnegie hill,east village,1
2,LGA,woodside,3
2,upper east side,east harlem,63
2,JFK,hamilton heights,4
2,financial district,midtown,75
2,astoria-long island city,westleigh-castleton,1
2,astoria-long island city,jackson height,1
2,JFK,maspeth,2
2,upper west side,tribeca,8
2,chelsea,west village,107
2,murray hill,LGA,13
2,central park,chinatown,1
2,gramercy,mott haven,1
2,upper east side,clinton,66
2,clinton,morningside heights,2
2,upper east side,greewood,1
2,central park,north sutton area,4
2,tribeca,upper west side,14
2,JFK,bay ridge,2
2,garment district,greewood,1
2,garment district,little italy,21
2,little italy,cobble hill,2
2,murray hill,brooklyn-downtown,2
2,brooklyn-downtown,JFK,1
2,murray hill,greenwich village,50
2,morningside heights,JFK,1
2,upper west side,lower east side,12
2,yorkville,clinton,4
2,garment district,flushing,1
2,morningside heights,harlem,16
2,chelsea,murray hill,83
2,little italy,JFK,2
2,carnegie hill,murray hill,5
2,chinatown,east village,7
2,east harlem,upper east side,13
2,east harlem,midtown,4
2,LGA,park slope,9
2,JFK,LGA,18
2,JFK,gravesend-sheepshead bay,6
2,upper east side,murray hill,78
2,little italy,soho,7
2,midtown,east harlem,16
2,clinton,upper west side,82
2,gramercy,JFK,11
2,carnegie hill,washington heights,2
2,east village,north sutton area,3
2,tribeca,park slope,3
2,brooklyn-downtown,chinatown,1
2,garment district,jackson height,1
2,east village,greenwich village,46
2,gramercy,east brooklyn,2
2,little italy,morningside heights,1
2,greenwich village,brownsville,1
2,murray hill,gramercy,168
2,chelsea,upper east side,70
2,midtown,fort green,8
2,greenwich village,upper west side,30
2,battery park,fort green,1
2,chelsea,chelsea,225
2,utopia,utopia,2
2,jamaica,jamaica,1
2,JFK,cobble hill,2
2,carnegie hill,park slope,1
2,garment district,bedford-stuyvesant,1
2,tribeca,north sutton area,2
2,soho,park slope,3
2,clinton,carnegie hill,3
2,williamsburg,fort green,3
2,bedford-stuyvesant,bedford-stuyvesant,1
2,tribeca,chelsea,42
2,chelsea,flushing,1
2,gramercy,yorkville,13
2,murray hill,carroll gardens,2
2,soho,carroll gardens,3
2,upper west side,canarsie,1
2,midtown,maspeth,2
2,midtown,murray hill,196
2,lower east side,LGA,2
2,chelsea,jackson height,2
2,chinatown,sunny side,1
2,greenwich village,kwq gardens,2
2,east village,midtown,25
2,LGA,harlem,7
2,clinton,park slope,2
2,JFK,new brighten,1
2,LGA,bedford-stuyvesant,4
2,greenwich village,murray hill,31
2,midtown,battery park,34
2,gramercy,morningside heights,2
2,sunny side,murray hill,1
2,morningside heights,murray hill,1
2,yorkville,spuyten duyvil,1
2,west village,clinton,11
2,soho,carnegie hill,1
2,clinton,north sutton area,3
2,north sutton area,gramercy,42
2,LGA,soundview,1
2,williamsburg,bushwick,1
2,midtown,south beach,1
2,midtown,ridgewood,2
2,JFK,morningside heights,5
2,chinatown,garment district,5
2,cobble hill,east village,1
2,financial district,harlem,1
2,garment district,tribeca,15
2,boerum hill,borough park,1
2,east village,bedford-stuyvesant,4
2,west village,murray hill,19
2,east village,tribeca,11
2,JFK,williamsburg,12
2,upper west side,park slope,1
2,central park,garment district,18
2,garment district,gramercy,137
2,williamsburg,bedford-stuyvesant,1
2,chelsea,cobble hill,2
2,soho,clinton,14
2,mott haven,midtown,1
2,garment district,union port,1
2,JFK,kings bridge,1
2,LGA,upper west side,21
2,east village,lower east side,38
2,north sutton area,maspeth,1
2,astoria-long island city,LGA,2
2,financial district,borough park,1
2,lower east side,fort green,3
2,battery park,lower east side,7
2,chelsea,carnegie hill,11
2,clinton,east harlem,1
2,financial district,fort green,5
2,jackson height,bushwick,1
2,brooklyn-downtown,bedford-stuyvesant,4
2,clinton,astoria-long island city,2
2,garment district,bay ridge,2
2,murray hill,ridgewood,1
2,financial district,university heights,1
2,greenwich village,upper east side,53
2,cobble hill,brooklyn-downtown,1
2,upper east side,bedford-stuyvesant,1
2,little italy,gramercy,22
2,chelsea,astoria-long island city,4
2,upper east side,astoria-long island city,26
2,harlem,upper west side,13
2,midtown,woodhaven-richmond hill,1
2,gramercy,bushwick,2
2,williamsburg,east village,2
2,LGA,central park,5
2,clinton,battery park,6
2,greenwich village,gramercy,127
2,central park,midtown,87
2,gramercy,central park,18
2,east village,battery park,4
2,harlem,north sutton area,1
2,sunny side,astoria-long island city,10
2,upper west side,east harlem,13
2,upper west side,harlem,73
2,west village,washington heights,2
2,JFK,tribeca,7
2,upper east side,mott haven,1
2,tribeca,little italy,10
2,financial district,woodhaven-richmond hill,1
2,carnegie hill,midtown,37
2,chelsea,hamilton heights,1
2,midtown,chinatown,11
2,central park,lower east side,1
2,hamilton heights,spuyten duyvil,1
2,tribeca,kings bridge,1
2,battery park,upper east side,15
2,yorkville,high bridge,1
2,financial district,yorkville,3
2,LGA,clinton,16
2,garment district,sunset park,1
2,gramercy,chelsea,159
2,battery park,LGA,4
2,murray hill,upper east side,157
2,greenwich village,west village,55
2,lower east side,east harlem,1
2,clinton,east village,11
2,jackson height,astoria-long island city,5
2,financial district,sunny side,1
2,garment district,east village,44
2,fort green,bedford-stuyvesant,4
2,jamaica,murray hill,1
2,sunny side,JFK,1
2,gramercy,soho,58
2,clinton,JFK,11
2,murray hill,washington heights,3
2,brooklyn-downtown,greenwich village,2
2,lower east side,garment district,4
2,upper west side,garment district,37
2,east village,williamsburg,5
2,union port,soundview,1
2,yorkville,upper east side,69
2,upper west side,yorkville,32
2,chelsea,north sutton area,7
2,soho,soho,21
2,central park,fort green,1
2,JFK,gramercy,37
2,chelsea,gravesend-sheepshead bay,1
2,chelsea,greenwich village,148
2,JFK,woodlawn-nordwood,1
2,east village,soho,26
2,east harlem,carnegie hill,1
2,sunny side,utopia,1
2,park slope,williamsburg,2
2,upper west side,south bronx,1
2,chinatown,tribeca,4
2,jamaica,washington heights,1
2,central park,gramercy,16
2,JFK,ridgewood,3
2,jamaica,upper west side,1
2,greenwich village,LGA,7
2,JFK,the rockaways,1
2,financial district,central park,2
2,greenwich village,chelsea,101
2,financial district,west village,15
2,morningside heights,midtown,4
2,fort green,upper east side,1
2,soho,sunny side,1
2,tribeca,tribeca,25
2,central park,jackson height,1
2,upper east side,bedford park,1
2,murray hill,astoria-long island city,3
2,battery park,williamsburg,2
2,west village,carroll gardens,1
2,LGA,chelsea,8
2,battery park,carroll gardens,1
2,little italy,greenwich village,24
2,financial district,boerum hill,2
2,chelsea,midtown,228
2,financial district,upper east side,57
2,gramercy,little italy,12
2,upper east side,throggs neck,1
2,financial district,little italy,7
2,clinton,bedford park,1
2,east harlem,yorkville,13
2,central park,tribeca,2
2,tribeca,clinton,14
2,chelsea,financial district,38
2,JFK,carroll gardens,3
2,garment district,clinton,68
2,yorkville,hamilton heights,2
2,bensonhurst,borough park,1
2,LGA,jamaica,3
2,harlem,financial district,1
2,battery park,brooklyn-downtown,2
