rain,from,to,count
3,soho,brooklyn-downtown,1
3,chelsea,high bridge,1
3,LGA,upper west side,16
3,chelsea,tribeca,21
3,west village,financial district,5
3,morningside heights,greenwich village,1
3,garment district,yorkville,1
3,midtown,little italy,4
3,lower east side,LGA,1
3,brooklyn-downtown,financial district,3
3,midtown,fort green,2
3,JFK,upper west side,25
3,upper east side,little italy,1
3,north sutton area,gramercy,12
3,morningside heights,garment district,1
3,north sutton area,yorkville,2
3,LGA,carnegie hill,2
3,kings bridge,riverdale,1
3,morningside heights,upper east side,7
3,murray hill,north sutton area,6
3,JFK,south bronx,1
3,sunny side,upper east side,4
3,west village,little italy,2
3,chinatown,gramercy,2
3,gramercy,boerum hill,1
3,garment district,clinton,50
3,JFK,carroll gardens,5
3,chelsea,financial district,15
3,tribeca,clinton,3
3,chelsea,fort green,1
3,east harlem,yorkville,5
3,financial district,little italy,7
3,gramercy,little italy,11
3,financial district,upper east side,14
3,chelsea,midtown,116
3,financial district,boerum hill,1
3,little italy,greenwich village,8
3,clinton,financial district,4
3,battery park,bedford-stuyvesant,1
3,LGA,chelsea,10
3,yorkville,fort green,1
3,battery park,williamsburg,1
3,central park,jackson height,1
3,tribeca,tribeca,26
3,carnegie hill,tribeca,1
3,morningside heights,midtown,5
3,financial district,west village,11
3,greenwich village,chelsea,111
3,financial district,central park,1
3,JFK,park slope,2
3,battery park,LGA,7
3,financial district,kwq gardens,1
3,central park,gramercy,3
3,flushing,chelsea,1
3,chinatown,tribeca,4
3,midtown,battery park,28
3,chinatown,soho,2
3,chelsea,borough park,1
3,east harlem,carnegie hill,2
3,garment district,north sutton area,4
3,upper east side,richmondtown,1
3,west village,gramercy,25
3,upper east side,middle village,1
3,sunny side,clinton,2
3,carnegie hill,upper east side,98
3,financial district,gravesend-sheepshead bay,1
3,clinton,clinton,34
3,chelsea,north sutton area,2
3,upper west side,yorkville,27
3,yorkville,upper east side,36
3,east village,williamsburg,1
3,upper west side,garment district,29
3,lower east side,garment district,5
3,harlem,washington heights,1
3,murray hill,washington heights,2
3,gramercy,soho,45
3,JFK,astoria-long island city,4
3,boerum hill,boerum hill,1
3,greenwich village,lower east side,19
3,financial district,sunny side,1
3,gramercy,financial district,21
3,greenwich village,west village,46
3,murray hill,upper east side,63
3,tribeca,upper east side,1
3,garment district,sunset park,1
3,woodside,astoria-long island city,1
3,battery park,upper east side,3
3,financial district,LGA,23
3,midtown,chinatown,1
3,carnegie hill,midtown,36
3,JFK,tribeca,3
3,upper west side,harlem,18
3,upper west side,east harlem,11
3,gramercy,central park,2
3,greenwich village,gramercy,95
3,clinton,battery park,3
3,midtown,park slope,1
3,williamsburg,east village,2
3,harlem,upper west side,4
3,upper west side,murray hill,17
3,little italy,gramercy,12
3,greenwich village,upper east side,15
3,astoria-long island city,bedford park,1
3,forest hills,forest hills,1
3,murray hill,ridgewood,1
3,LGA,bushwick,2
3,upper west side,woodlawn-nordwood,1
3,JFK,mapleton-flatlands,2
3,JFK,middle village,1
3,central park,yorkville,4
3,murray hill,lower east side,3
3,lower east side,battery park,1
3,battery park,lower east side,8
3,east village,lower east side,24
3,little italy,east village,3
3,west village,lower east side,1
3,upper west side,inwood,4
3,gramercy,yorkville,7
3,central park,garment district,5
3,LGA,williamsburg,4
3,east village,tribeca,7
3,midtown,borough park,1
3,west village,murray hill,5
3,chelsea,gramercy,122
3,garment district,tribeca,5
3,midtown,hunts point,1
3,west village,battery park,8
3,west village,clinton,6
3,gramercy,morningside heights,1
3,tribeca,LGA,2
3,JFK,gramercy,12
3,east village,midtown,15
3,battery park,murray hill,7
3,sunny side,astoria-long island city,3
3,soho,north sutton area,1
3,midtown,murray hill,142
3,garment district,gramercy,68
3,upper west side,financial district,7
3,tribeca,chelsea,26
3,bedford-stuyvesant,bedford-stuyvesant,1
3,soho,boerum hill,1
3,clinton,carnegie hill,1
3,soho,fort green,1
3,east harlem,chelsea,1
3,central park,morningside heights,5
3,chelsea,chelsea,215
3,chinatown,little italy,2
3,greenwich village,upper west side,9
3,chelsea,west village,47
3,murray hill,gramercy,92
3,east village,greenwich village,36
3,midtown,williams bridge,1
3,murray hill,gravesend-sheepshead bay,1
3,east village,north sutton area,5
3,carnegie hill,washington heights,1
3,gramercy,JFK,26
3,clinton,upper west side,30
3,midtown,east harlem,4
3,little italy,soho,7
3,upper east side,murray hill,70
3,JFK,gravesend-sheepshead bay,5
3,JFK,LGA,9
3,upper east side,LGA,21
3,upper west side,kings bridge,1
3,east harlem,upper east side,3
3,chinatown,east village,2
3,carnegie hill,murray hill,2
3,chelsea,murray hill,32
3,morningside heights,harlem,5
3,harlem,soho,1
3,LGA,morris park,1
3,upper west side,lower east side,3
3,morningside heights,JFK,1
3,JFK,west village,4
3,mott haven,soundview,1
3,garment district,little italy,4
3,upper east side,mapleton-flatlands,1
3,fort green,financial district,1
3,tribeca,upper west side,1
3,clinton,morningside heights,2
3,harlem,LGA,1
3,upper east side,clinton,34
3,gramercy,mott haven,1
3,murray hill,LGA,33
3,chelsea,upper east side,33
3,west village,kwq gardens,1
3,laurelton,midtown,1
3,upper west side,tribeca,1
3,hamilton heights,clinton,3
3,financial district,midtown,44
3,upper east side,east harlem,23
3,LGA,woodside,2
3,murray hill,garment district,60
3,murray hill,tribeca,5
3,gramercy,carnegie hill,2
3,upper west side,carnegie hill,47
3,upper west side,gramercy,24
3,JFK,flushing,1
3,williamsburg,park slope,1
3,astoria-long island city,soho,1
3,chelsea,JFK,7
3,midtown,garment district,237
3,garment district,morningside heights,1
3,JFK,williamsburg,2
3,little italy,clinton,4
3,lower east side,lower east side,6
3,astoria-long island city,upper east side,1
3,garment district,jackson height,1
3,greenwich village,financial district,16
3,garment district,chelsea,77
3,soho,murray hill,7
3,brooklyn-downtown,tribeca,2
3,west village,garment district,16
3,gramercy,LGA,28
3,LGA,north sutton area,3
3,clinton,upper east side,16
3,upper east side,williamsburg,4
3,garment district,chinatown,3
3,little italy,chelsea,6
3,gramercy,sunny side,1
3,JFK,fort green,4
3,brooklyn-downtown,fort green,2
3,chelsea,hamilton heights,2
3,LGA,west village,2
3,soho,sunny side,1
3,murray hill,greewood,1
3,LGA,soho,5
3,central park,upper west side,71
3,LGA,upper east side,22
3,JFK,wakefield-williamsbridge,2
3,lower east side,kwq gardens,1
3,LGA,bay ridge,1
3,tribeca,williamsburg,3
3,lower east side,washington heights,1
3,JFK,astoria-long island city,11
3,north sutton area,west village,1
3,upper east side,bedford-stuyvesant,1
3,lower east side,bushwick,2
3,financial district,battery park,7
3,harlem,harlem,27
3,murray hill,central park,1
3,north sutton area,east village,5
3,garment district,parkchester,2
3,garment district,JFK,4
3,inwood,hamilton heights,1
3,east village,forest hills,3
3,east village,lower east side,64
3,williamsburg,upper east side,1
3,washington heights,midtown,1
3,carnegie hill,carnegie hill,3
3,brooklyn-downtown,borough park,1
3,east harlem,morningside heights,1
3,upper east side,cobble hill,2
3,chelsea,east harlem,7
3,upper west side,upper east side,187
3,upper east side,yorkville,56
3,upper east side,forest hills,5
3,west village,north sutton area,1
3,hamilton heights,greenwich village,1
3,soho,lower east side,26
3,garment district,woodhaven-richmond hill,1
3,upper west side,south bronx,3
3,LGA,washington heights,13
3,east village,yorkville,2
3,boerum hill,astoria-long island city,1
3,east village,clinton,11
3,boerum hill,fort green,1
3,gramercy,high bridge,1
3,astoria-long island city,sunny side,5
3,morningside heights,tremont,1
3,chelsea,cobble hill,1
3,chinatown,bensonhurst,1
3,upper east side,upper east side,475
3,JFK,soho,5
3,west village,williamsburg,4
3,little italy,garment district,7
3,chelsea,sunset park,1
3,north sutton area,tribeca,1
3,chelsea,boerum hill,2
3,murray hill,utopia,1
3,financial district,cobble hill,2
3,garment district,canarsie,1
3,east village,kwq gardens,1
3,west village,little italy,7
3,brooklyn-downtown,gravesend-sheepshead bay,1
3,garment district,greenwich village,34
3,lower east side,clinton,5
3,gramercy,tribeca,14
3,harlem,yorkville,2
3,financial district,astoria-long island city,2
3,LGA,morris park,1
3,brooklyn-downtown,east village,1
3,upper east side,little italy,3
3,soho,financial district,12
3,east harlem,gramercy,1
3,boerum hill,williamsburg,1
3,lower east side,financial district,19
3,clinton,riverdale,2
3,clinton,brooklyn-downtown,1
3,gramercy,west village,24
3,west village,fort green,4
3,midtown,union port,1
3,murray hill,JFK,1
3,harlem,chelsea,1
3,kwq gardens,kwq gardens,1
3,central park,murray hill,1
3,lower east side,williamsburg,14
3,soho,upper east side,18
3,tribeca,carroll gardens,3
3,north sutton area,murray hill,3
3,gramercy,financial district,22
3,midtown,soho,33
3,upper west side,soundview,3
3,west village,greenwich village,35
3,east village,sunny side,4
3,yorkville,lower east side,1
3,morningside heights,central park,3
3,upper east side,north sutton area,28
3,east village,bushwick,3
3,gramercy,kwq gardens,1
3,gramercy,clinton,41
3,west village,east harlem,1
3,bedford-stuyvesant,fort green,2
3,fort green,bedford-stuyvesant,5
3,east village,brooklyn-downtown,8
3,upper west side,riverdale,3
3,lower east side,fort green,7
3,central park,harlem,4
3,JFK,high bridge,1
3,garment district,soho,14
3,battery park,tribeca,9
3,upper west side,williamsburg,2
3,jackson height,sunny side,1
3,clinton,maspeth,1
3,JFK,sunset park,1
3,LGA,tribeca,4
3,JFK,little neck,1
3,murray hill,little italy,5
3,battery park,battery park,1
3,gramercy,east harlem,4
3,LGA,little italy,2
3,soundview,soundview,2
3,upper east side,high bridge,2
3,forest hills,midtown,1
3,yorkville,south bronx,1
3,chelsea,chinatown,3
3,LGA,clifton,1
3,lower east side,sunny side,3
3,murray hill,east harlem,5
3,LGA,east village,24
3,park slope,greewood,2
3,gramercy,ridgewood,2
3,williams bridge,williams bridge,1
3,little italy,upper east side,3
3,JFK,midtown,33
3,chelsea,morris heights,1
3,little italy,financial district,12
3,washington heights,upper west side,2
3,north sutton area,cobble hill,1
3,LGA,morningside heights,4
3,midtown,carroll gardens,5
3,tribeca,central park,1
3,JFK,sunny side,7
3,tribeca,greenwich village,15
3,gramercy,north sutton area,17
3,soho,garment district,20
3,tribeca,yorkville,1
3,astoria-long island city,midtown,3
3,woodside,woodside,1
3,clinton,washington heights,6
3,midtown,clinton,181
3,upper west side,west village,7
3,little italy,williamsburg,3
3,harlem,east harlem,2
3,gramercy,carroll gardens,3
3,gramercy,midtown,181
3,west village,west village,26
3,financial district,bedford-stuyvesant,4
3,lower east side,upper west side,6
3,yorkville,upper west side,7
3,upper west side,greenwich village,16
3,fort green,williamsburg,1
3,west village,chelsea,49
3,chelsea,sunny side,8
3,east village,west village,27
3,soho,jamaica,1
3,greenwich village,boerum hill,3
3,gramercy,battery park,5
3,lower east side,little italy,7
3,boerum hill,cobble hill,2
3,chelsea,JFK,1
3,garment district,east harlem,5
3,garment district,garment district,65
3,lower east side,bedford-stuyvesant,4
3,LGA,midtown,45
3,north sutton area,bushwick,1
3,LGA,bensonhurst,2
3,lower east side,gramercy,34
3,little italy,lower east side,8
3,battery park,financial district,17
3,east village,jackson height,2
3,upper west side,cobble hill,1
3,greenwich village,morningside heights,2
3,gramercy,murray hill,91
3,chinatown,midtown,12
3,little italy,central park,2
3,carnegie hill,east harlem,1
3,JFK,greenwich village,9
3,chelsea,lower east side,17
3,LGA,gramercy,27
3,sunny side,middle village,1
3,JFK,saintalbans,2
3,murray hill,fort green,1
3,financial district,little italy,1
3,soho,astoria-long island city,2
3,harlem,washington heights,2
3,chinatown,lower east side,9
3,harlem,astoria-long island city,1
3,chelsea,yorkville,3
3,greenwich village,midtown,110
3,JFK,university heights,1
3,battery park,greenwich village,6
3,east harlem,south bronx,1
3,midtown,bedford-stuyvesant,7
3,soho,yorkville,1
3,midtown,east village,77
3,little italy,bedford-stuyvesant,1
3,fort green,carroll gardens,1
3,morningside heights,west village,1
3,soho,soho,7
3,garment district,battery park,11
3,jamaica,upper east side,1
3,east village,gramercy,117
3,carnegie hill,chelsea,2
3,chelsea,clinton,44
3,west village,gravesend-sheepshead bay,1
3,soho,upper west side,10
3,west village,yorkville,2
3,upper west side,carnegie hill,18
3,east village,woodside,1
3,soho,west village,23
3,midtown,astoria-long island city,30
3,fort green,park slope,2
3,garment district,riverdale,2
3,central park,morningside heights,2
3,financial district,soho,8
3,upper west side,clinton,55
3,tribeca,mapleton-flatlands,1
3,clinton,park slope,1
3,little italy,west village,8
3,JFK,union port,1
3,garment district,harlem,10
3,east village,greewood,1
3,upper east side,middle village,2
3,upper east side,fort green,4
3,JFK,east harlem,2
3,garment district,boerum hill,3
3,chelsea,little italy,4
3,chelsea,greenwich village,71
3,north sutton area,hamilton heights,1
3,midtown,park slope,7
3,gravesend-sheepshead bay,mapleton-flatlands,1
3,greenwich village,woodhaven-richmond hill,1
3,west village,soho,14
3,gramercy,chelsea,86
3,LGA,lower east side,12
3,financial district,sunset park,2
3,financial district,brownsville,1
3,soho,greenwich village,18
3,greenwich village,garment district,58
3,east village,soho,26
3,upper west side,mott haven,1
3,tribeca,murray hill,7
3,little italy,upper west side,9
3,brooklyn-downtown,carroll gardens,1
3,west village,chinatown,3
3,financial district,washington heights,1
3,chelsea,university heights,1
3,tribeca,lower east side,10
3,chinatown,soho,2
3,upper east side,park slope,5
3,lower east side,midtown,21
3,chinatown,clinton,5
3,harlem,forest hills,1
3,morningside heights,east harlem,1
3,garment district,sunny side,12
3,clinton,tribeca,4
3,east harlem,central park,1
3,soho,the rockaways,1
3,brooklyn-downtown,upper west side,1
3,bushwick,bushwick,1
3,north sutton area,upper east side,25
3,murray hill,university heights,1
3,clinton,central park,5
3,park slope,fort green,5
3,chelsea,east village,65
3,park slope,park slope,2
3,murray hill,mapleton-flatlands,1
3,north sutton area,little italy,1
3,fort green,lower east side,1
3,tribeca,midtown,17
3,hamilton heights,morris heights,1
3,lower east side,soho,8
3,gramercy,gramercy,150
3,clinton,harlem,11
3,sunny side,fort green,1
3,gramercy,woodside,1
3,fort green,gramercy,1
3,morningside heights,yorkville,2
3,gramercy,astoria-long island city,8
3,soho,gramercy,29
3,greenwich village,central park,6
3,north sutton area,central park,1
3,JFK,boerum hill,5
3,north sutton area,wakefield-williamsbridge,1
3,garment district,kwq gardens,1
3,cobble hill,cobble hill,1
3,murray hill,financial district,8
3,chelsea,garment district,65
3,upper west side,tribeca,3
3,yorkville,gramercy,2
3,JFK,canarsie,2
3,garment district,midtown,289
3,greenwich village,greenwich village,69
3,carnegie hill,upper west side,11
3,financial district,murray hill,3
3,harlem,hunts point,1
3,midtown,sunset park,1
3,tribeca,battery park,17
3,LGA,kwq gardens,2
3,garment district,morris heights,2
3,gramercy,bushwick,2
3,clinton,murray hill,17
3,lower east side,park slope,2
3,tribeca,garment district,13
3,JFK,washington heights,4
3,murray hill,battery park,1
3,murray hill,parkchester,1
3,williamsburg,astoria-long island city,1
3,hamilton heights,hamilton heights,5
3,upper west side,battery park,5
3,chelsea,bay ridge,2
3,midtown,JFK,1
3,greenwich village,chinatown,4
3,williamsburg,park slope,2
3,financial district,gramercy,16
3,greenwich village,borough park,1
3,midtown,gramercy,260
3,upper west side,soho,3
3,park slope,bay ridge,1
3,central park,university heights,1
3,midtown,midtown,808
3,little italy,murray hill,8
3,midtown,washington heights,13
3,greenwich village,woodside,1
3,financial district,financial district,18
3,tribeca,boerum hill,2
3,lower east side,yorkville,2
3,lower east side,battery park,4
3,battery park,soho,4
3,upper east side,jamaica,1
3,morningside heights,morningside heights,2
3,little italy,north sutton area,4
3,JFK,lower east side,12
3,greenwich village,carroll gardens,2
3,greenwich village,harlem,3
3,upper east side,chelsea,32
3,central park,carnegie hill,4
3,east village,financial district,33
3,west village,east village,22
3,boerum hill,carroll gardens,2
3,garment district,upper east side,145
3,clinton,fort green,3
3,JFK,utopia,3
3,LGA,greenwich village,10
3,LGA,south bronx,5
3,midtown,jackson height,6
3,sunny side,sunny side,5
3,murray hill,carnegie hill,3
3,gramercy,greenwich village,63
3,upper east side,soho,3
3,sunny side,upper west side,1
3,sunny side,yorkville,1
3,chelsea,bensonhurst,1
3,upper east side,west village,6
3,west village,tribeca,9
3,JFK,jamaica,5
3,upper east side,upper west side,141
3,greenwich village,greewood,1
3,midtown,kings bridge,2
3,brooklyn-downtown,williamsburg,2
3,upper west side,north sutton area,8
3,garment district,lower east side,29
3,financial district,dyker heights,1
3,north sutton area,chelsea,2
3,chinatown,chelsea,4
3,LGA,fort green,21
3,midtown,financial district,42
3,garment district,park slope,5
3,financial district,bay ridge,2
3,murray hill,soho,6
3,battery park,mapleton-flatlands,1
3,soho,tribeca,8
3,east village,mott haven,1
3,LGA,financial district,13
3,murray hill,upper west side,29
3,jamaica,hamilton heights,1
3,upper east side,Auburndale,1
3,lower east side,north sutton area,2
3,murray hill,woodside,1
3,garment district,laurelton,1
3,east village,astoria-long island city,3
3,upper west side,midtown,208
3,murray hill,east village,23
3,clinton,financial district,10
3,gramercy,lower east side,22
3,midtown,greewood,1
3,JFK,east brooklyn,6
3,murray hill,kwq gardens,1
3,greenwich village,bedford-stuyvesant,6
3,upper east side,carnegie hill,26
3,clinton,chelsea,65
3,lower east side,boerum hill,1
3,tribeca,financial district,19
3,north sutton area,upper west side,9
3,morningside heights,carnegie hill,1
3,east village,fort green,14
3,carroll gardens,boerum hill,2
3,williamsburg,bedford-stuyvesant,4
3,financial district,tribeca,9
3,tribeca,canarsie,1
3,gramercy,inwood,1
3,battery park,garment district,4
3,JFK,murray hill,8
3,upper east side,LGA,3
3,LGA,queensboro hill,1
3,clinton,south bronx,1
3,greenwich village,mapleton-flatlands,1
3,cobble hill,carroll gardens,1
3,williamsburg,boerum hill,1
3,central park,ridgewood,1
3,midtown,canarsie,1
3,yorkville,glendale,1
3,murray hill,greenwich village,15
3,north sutton area,east harlem,1
3,LGA,little neck,1
3,greenwich village,soho,24
3,astoria-long island city,upper east side,4
3,chelsea,washington heights,4
3,JFK,central park,4
3,greenwich village,east harlem,2
3,central park,east village,2
3,upper west side,east village,12
3,JFK,harlem,10
3,LGA,harlem,15
3,garment district,middle village,1
3,soho,east village,24
3,lower east side,east village,36
3,lower east side,chinatown,4
3,gramercy,middle village,1
3,murray hill,clinton,14
3,financial district,north sutton area,2
3,kings bridge,soundview,1
3,tribeca,washington heights,1
3,upper west side,chinatown,1
3,brooklyn-downtown,park slope,2
3,lower east side,morningside heights,4
3,battery park,boerum hill,1
3,west village,central park,1
3,clinton,hamilton heights,2
3,lower east side,murray hill,11
3,greenwich village,astoria-long island city,3
3,tribeca,gramercy,15
3,JFK,cobble hill,2
3,clinton,west village,19
3,gramercy,borough park,1
3,tribeca,carnegie hill,1
3,upper east side,baychester,1
3,murray hill,williamsburg,2
3,midtown,tremont,1
3,fort green,brooklyn-downtown,2
3,chelsea,williamsburg,4
3,little italy,carroll gardens,1
3,garment district,borough park,1
3,east village,murray hill,26
3,garment district,woodside,1
3,central park,upper east side,20
3,upper west side,fort green,2
3,north sutton area,lower east side,3
3,soho,bedford-stuyvesant,2
3,west village,forest hills,1
3,chinatown,greenwich village,4
3,gramercy,chinatown,1
3,carnegie hill,south bronx,1
3,greenwich village,east village,105
3,west village,bushwick,1
3,jackson height,jackson height,3
3,east village,utopia,1
3,murray hill,yorkville,3
3,financial district,east village,11
3,LGA,JFK,4
3,upper east side,greenwich village,21
3,midtown,little neck,1
3,clinton,yorkville,3
3,JFK,mott haven,2
3,little italy,fort green,1
3,east village,upper east side,49
3,east village,chelsea,52
3,midtown,gravesend-sheepshead bay,4
3,brooklyn-downtown,brooklyn-downtown,2
3,garment district,university heights,1
3,LGA,forest hills,5
3,fort green,greewood,1
3,soho,williamsburg,3
3,central park,central park,11
3,harlem,clinton,1
3,fort green,sunny side,1
3,soho,central park,2
3,little italy,ridgewood,1
3,LGA,yorkville,4
3,JFK,greewood,2
3,gramercy,bedford-stuyvesant,5
3,garment district,maspeth,1
3,tribeca,fort green,1
3,midtown,tribeca,27
3,chelsea,forest hills,2
3,gramercy,garment district,102
3,battery park,bushwick,1
3,astoria-long island city,woodside,1
3,garment district,williamsburg,10
3,garment district,carnegie hill,8
3,yorkville,jackson height,1
3,north sutton area,sunny side,1
3,west village,sunny side,1
3,garment district,mott haven,1
3,chinatown,borough park,1
3,LGA,upper east side,57
3,upper west side,forest hills,1
3,midtown,bay ridge,5
3,central park,upper west side,16
3,carroll gardens,fort green,2
3,clinton,tremont,2
3,midtown,lower east side,28
3,lower east side,bay ridge,1
3,LGA,west village,8
3,chelsea,hamilton heights,3
3,brooklyn-downtown,soho,1
3,upper west side,maspeth,1
3,JFK,fort green,26
3,little italy,sunny side,1
3,gramercy,sunny side,12
3,little italy,chelsea,14
3,astoria-long island city,upper west side,1
3,garment district,chinatown,3
3,upper east side,williamsburg,4
3,central park,dyker heights,1
3,murray hill,gravesend-sheepshead bay,1
3,clinton,upper east side,33
3,boerum hill,sunset park,1
3,LGA,north sutton area,2
3,LGA,Auburndale,2
3,gramercy,LGA,1
3,west village,garment district,24
3,jackson height,bay ridge,1
3,central park,east harlem,2
3,soho,murray hill,11
3,garment district,chelsea,61
3,LGA,springfield gardens,1
3,greenwich village,financial district,36
3,chelsea,central park,2
3,upper east side,kings bridge,1
3,upper east side,bushwick,1
3,gramercy,soho,16
3,mapleton-flatlands,mapleton-flatlands,1
3,west village,riverdale,1
3,lower east side,lower east side,28
3,greenwich village,jackson height,2
3,JFK,bushwick,8
3,east village,carnegie hill,2
3,JFK,williamsburg,27
3,garment district,morningside heights,3
3,midtown,garment district,288
3,east village,park slope,6
3,garment district,hamilton heights,6
3,midtown,fordham,1
3,upper east side,gramercy,53
3,chelsea,bushwick,1
3,upper west side,gramercy,27
3,park slope,battery park,1
3,lower east side,upper east side,26
3,gramercy,carnegie hill,5
3,murray hill,tribeca,6
3,east village,harlem,5
3,bedford-stuyvesant,bushwick,1
3,upper east side,parkchester,2
3,LGA,high bridge,1
3,sunny side,garment district,1
3,murray hill,garment district,32
3,park slope,boerum hill,1
3,upper east side,east harlem,28
3,financial district,midtown,23
3,astoria-long island city,jackson height,3
3,JFK,maspeth,2
3,garment district,yorkville,10
3,chelsea,upper east side,46
3,soho,brooklyn-downtown,3
3,gramercy,mott haven,1
3,upper east side,clinton,25
3,upper east side,soundview,1
3,greenwich village,morris heights,1
3,clinton,morningside heights,2
3,gramercy,hamilton heights,2
3,lower east side,mott haven,1
3,central park,north sutton area,3
3,tribeca,upper west side,10
3,garment district,greewood,2
3,chelsea,ridgewood,1
3,murray hill,inwood,1
3,garment district,little italy,7
3,LGA,dyker heights,1
3,JFK,west village,4
3,morningside heights,JFK,1
3,upper west side,lower east side,8
3,park slope,east village,1
3,garment district,flushing,1
3,morningside heights,harlem,2
3,chelsea,murray hill,36
3,carnegie hill,murray hill,2
3,chinatown,east village,7
3,east harlem,upper east side,5
3,east village,borough park,1
3,east harlem,midtown,2
3,LGA,park slope,13
3,battery park,carroll gardens,1
3,JFK,gravesend-sheepshead bay,3
3,upper east side,murray hill,27
3,little italy,soho,6
3,midtown,east harlem,8
3,clinton,upper west side,92
3,gramercy,JFK,4
3,east village,north sutton area,5
3,tribeca,park slope,4
3,tribeca,bushwick,1
3,garment district,jackson height,2
3,yorkville,mott haven,1
3,east village,greenwich village,61
3,murray hill,gramercy,41
3,chelsea,west village,59
3,financial district,carnegie hill,1
3,greenwich village,upper west side,32
3,chinatown,little italy,2
3,soho,mapleton-flatlands,1
3,chelsea,chelsea,103
3,clinton,spuyten duyvil,2
3,midtown,new brighten,1
3,battery park,brownsville,1
3,garment district,bedford-stuyvesant,9
3,soho,park slope,6
3,chinatown,yorkville,2
3,soho,boerum hill,1
3,bedford-stuyvesant,bedford-stuyvesant,5
3,tribeca,chelsea,10
3,chinatown,south bronx,1
3,lower east side,sunset park,1
3,upper west side,financial district,5
3,gramercy,yorkville,8
3,east brooklyn,bushwick,1
3,fort green,cobble hill,1
3,murray hill,boerum hill,2
3,murray hill,jackson height,1
3,midtown,murray hill,128
3,clinton,kwq gardens,1
3,soho,north sutton area,4
3,sunny side,astoria-long island city,4
3,battery park,murray hill,1
3,east village,midtown,68
3,washington heights,harlem,2
3,clinton,carnegie hill,2
3,greenwich village,murray hill,32
3,midtown,battery park,20
3,gramercy,morningside heights,1
3,carroll gardens,park slope,1
3,yorkville,spuyten duyvil,1
3,west village,clinton,18
3,west village,battery park,10
3,soho,carnegie hill,1
3,clinton,north sutton area,2
3,north sutton area,gramercy,15
3,little italy,yorkville,1
3,boerum hill,bay ridge,1
3,williamsburg,bushwick,7
3,midtown,ridgewood,2
3,JFK,morningside heights,3
3,chinatown,garment district,4
3,upper west side,university heights,1
3,financial district,harlem,2
3,tribeca,chinatown,6
3,chelsea,gramercy,64
3,garment district,gramercy,110
3,east village,bedford-stuyvesant,5
3,west village,murray hill,14
3,midtown,borough park,3
3,east village,tribeca,20
3,LGA,williamsburg,25
3,central park,garment district,3
3,gramercy,jackson height,3
3,LGA,wakefield-williamsbridge,1
3,east village,central park,1
3,soho,clinton,7
3,financial district,utopia,1
3,chelsea,greewood,1
3,carnegie hill,astoria-long island city,2
3,LGA,upper west side,45
3,upper west side,east harlem,16
3,fort green,sunset park,1
3,central park,park slope,1
3,battery park,lower east side,5
3,Auburndale,jamaica,1
3,greenwich village,park slope,9
3,carroll gardens,williamsburg,1
3,tribeca,clinton,7
3,williamsburg,murray hill,1
3,midtown,bensonhurst,1
3,little italy,harlem,1
3,clinton,morris park,1
3,JFK,mapleton-flatlands,6
3,soho,harlem,1
3,LGA,bushwick,21
3,west village,bedford park,1
3,little italy,hamilton heights,1
3,gramercy,flushing,1
3,greenwich village,upper east side,57
3,bedford-stuyvesant,east brooklyn,1
3,hamilton heights,harlem,4
3,little italy,gramercy,13
3,chelsea,astoria-long island city,3
3,upper east side,astoria-long island city,16
3,harlem,upper west side,9
3,battery park,west village,2
3,williamsburg,east village,2
3,LGA,central park,1
3,clinton,battery park,8
3,greenwich village,gramercy,88
3,gramercy,central park,3
3,east village,battery park,4
3,east harlem,soho,1
3,upper west side,harlem,29
3,west village,washington heights,2
3,upper east side,financial district,14
3,JFK,tribeca,3
3,upper east side,mott haven,1
3,tribeca,little italy,5
3,clinton,east harlem,1
3,midtown,chinatown,5
3,central park,yorkville,1
3,battery park,upper east side,5
3,financial district,yorkville,1
3,north sutton area,financial district,3
3,clinton,lower east side,6
3,tribeca,upper east side,6
3,greenwich village,JFK,1
3,carroll gardens,greewood,1
3,murray hill,upper east side,36
3,greenwich village,west village,43
3,clinton,east village,13
3,greenwich village,north sutton area,3
3,greenwich village,lower east side,42
3,upper east side,brooklyn-downtown,3
3,upper west side,hunts point,1
3,chelsea,country club,1
3,west village,bedford-stuyvesant,2
3,upper east side,sunny side,13
3,clinton,JFK,1
3,murray hill,washington heights,2
3,LGA,spuyten duyvil,2
3,brooklyn-downtown,greenwich village,2
3,lower east side,garment district,16
3,upper west side,garment district,26
3,east village,williamsburg,14
3,yorkville,upper east side,18
3,murray hill,borough park,1
3,upper west side,yorkville,19
3,chelsea,north sutton area,4
3,clinton,clinton,52
3,fort green,upper west side,1
3,carnegie hill,upper east side,18
3,JFK,gramercy,26
3,chelsea,gravesend-sheepshead bay,2
3,west village,gramercy,38
3,mott haven,hamilton heights,1
3,garment district,north sutton area,5
3,park slope,williamsburg,1
3,east brooklyn,east brooklyn,1
3,chinatown,tribeca,1
3,central park,gramercy,3
3,cobble hill,park slope,1
3,JFK,ridgewood,7
3,midtown,bushwick,7
3,upper west side,williams bridge,1
3,JFK,park slope,17
3,financial district,central park,1
3,greenwich village,chelsea,105
3,soho,flushing,1
3,morningside heights,midtown,4
3,carnegie hill,little italy,1
3,tribeca,tribeca,7
3,chelsea,high bridge,1
3,east village,mapleton-flatlands,1
3,murray hill,astoria-long island city,4
3,LGA,borough park,3
3,battery park,williamsburg,1
