temp,from,to,count
1,clinton,east village,129
1,financial district,sunny side,32
1,fort green,bedford-stuyvesant,156
1,jamaica,murray hill,6
1,boerum hill,yorkville,2
1,boerum hill,boerum hill,35
1,washington heights,riverdale,5
1,mapleton-flatlands,chelsea,1
1,morningside heights,union port,4
1,gramercy,soho,656
1,park slope,midtown,13
1,murray hill,washington heights,18
1,garment district,jamaica,3
1,greenwich village,soundview,5
1,university heights,university heights,2
1,east village,williamsburg,364
1,gramercy,university heights,6
1,chelsea,north sutton area,71
1,clinton,clinton,1413
1,morningside heights,chinatown,2
1,kwq gardens,greewood,1
1,garment district,north sutton area,80
1,east harlem,carnegie hill,25
1,midtown,woodlawn-nordwood,8
1,cobble hill,park slope,7
1,brooklyn-downtown,cobble hill,11
1,upper west side,williams bridge,5
1,battery park,LGA,96
1,tribeca,yorkville,12
1,yorkville,carroll gardens,2
1,midtown,JFK,823
1,jamaica,greenwich village,1
1,harlem,borough park,1
1,astoria-long island city,little italy,1
1,carnegie hill,little italy,4
1,tribeca,tribeca,431
1,harlem,boerum hill,1
1,lower east side,east brooklyn,6
1,murray hill,astoria-long island city,84
1,east village,kings bridge,2
1,cobble hill,bay ridge,1
1,battery park,bedford-stuyvesant,2
1,little italy,greenwich village,220
1,upper west side,mapleton-flatlands,6
1,central park,forest hills,3
1,upper east side,throggs neck,2
1,financial district,little italy,69
1,fort green,bedford park,1
1,astoria-long island city,chelsea,32
1,park slope,bensonhurst,2
1,utopia,gramercy,3
1,garment district,clinton,1778
1,chelsea,hamilton heights,103
1,bushwick,park slope,1
1,sunny side,upper east side,178
1,soho,carnegie hill,23
1,morningside heights,upper east side,179
1,cobble hill,williamsburg,18
1,yorkville,greewood,1
1,greenwich village,cobble hill,21
1,murray hill,sunny side,87
1,midtown,fort green,134
1,kwq gardens,utopia,5
1,chinatown,south bronx,1
1,east harlem,inwood,1
1,park slope,tribeca,2
1,chelsea,mott haven,13
1,little italy,borough park,1
1,williamsburg,little italy,12
1,chinatown,hamilton heights,9
1,carnegie hill,central park,154
1,lower east side,jackson height,28
1,ridgewood,upper west side,2
1,upper west side,JFK,272
1,morningside heights,brooklyn-downtown,1
1,financial district,gravesend-sheepshead bay,11
1,JFK,yorkville,36
1,brooklyn-downtown,bensonhurst,3
1,murray hill,jamaica,4
1,lower east side,woodside,18
1,mott haven,hunts point,2
1,carnegie hill,astoria-long island city,13
1,north sutton area,yorkville,50
1,murray hill,chinatown,12
1,LGA,LGA,137
1,east harlem,chinatown,1
1,clinton,forest hills,15
1,utopia,forest hills,1
1,washington heights,morris heights,7
1,bushwick,bushwick,69
1,parkchester,city island,2
1,morningside heights,tremont,1
1,gramercy,brooklyn-downtown,81
1,morningside heights,washington heights,84
1,lower east side,west village,222
1,gramercy,gravesend-sheepshead bay,31
1,washington heights,soho,1
1,woodside,battery park,1
1,boerum hill,sunny side,6
1,hamilton heights,morris park,1
1,tremont,tremont,5
1,carroll gardens,chinatown,5
1,LGA,carroll gardens,12
1,carnegie hill,financial district,48
1,lower east side,glendale,1
1,yorkville,north sutton area,11
1,harlem,hamilton heights,116
1,east harlem,woodside,8
1,sunny side,maspeth,23
1,JFK,east village,78
1,greenwich village,south beach,1
1,flushing,jackson height,3
1,garment district,fordham,4
1,west village,morningside heights,45
1,central park,boerum hill,1
1,jackson height,forest hills,7
1,fort green,bushwick,23
1,bushwick,JFK,16
1,carroll gardens,midtown,66
1,financial district,upper west side,115
1,chelsea,mapleton-flatlands,22
1,carroll gardens,garment district,18
1,clinton,garment district,988
1,lower east side,astoria-long island city,90
1,soho,battery park,144
1,carroll gardens,upper west side,5
1,wakefield-williamsbridge,williams bridge,1
1,woodside,maspeth,19
1,bensonhurst,greewood,2
1,east harlem,west village,4
1,bushwick,astoria-long island city,1
1,upper east side,bedford-stuyvesant,26
1,washington heights,high bridge,3
1,central park,washington heights,38
1,west village,cobble hill,7
1,bedford-stuyvesant,east brooklyn,16
1,hamilton heights,washington heights,52
1,fort green,lower east side,18
1,greenwich village,bay ridge,24
1,south bronx,university heights,2
1,soho,inwood,8
1,north sutton area,garment district,228
1,park slope,carroll gardens,30
1,JFK,financial district,92
1,lower east side,greenwich village,470
1,carnegie hill,boerum hill,1
1,harlem,williams bridge,6
1,brooklyn-downtown,riverdale,1
1,JFK,great kills,2
1,fort green,maspeth,1
1,astoria-long island city,yorkville,15
1,gramercy,gramercy,4012
1,murray hill,fort green,30
1,jackson height,middle village,1
1,gramercy,dyker heights,5
1,east village,south bronx,7
1,utopia,canarsie,1
1,parkchester,morris park,2
1,upper east side,battery park,299
1,upper east side,glendale,8
1,yorkville,flushing,1
1,JFK,queensboro hill,17
1,yorkville,jamaica,4
1,murray hill,university heights,1
1,greenwich village,hamilton heights,36
1,inwood,williams bridge,2
1,greenwich village,bushwick,111
1,east harlem,upper west side,79
1,carroll gardens,brooklyn-downtown,58
1,gramercy,union port,6
1,east village,little italy,210
1,mott haven,union port,1
1,clinton,cobble hill,4
1,washington heights,central park,5
1,greenwich village,carnegie hill,52
1,boerum hill,morningside heights,2
1,upper west side,astoria-long island city,79
1,west village,park slope,32
1,tribeca,brooklyn-downtown,34
1,upper east side,lower east side,226
1,astoria-long island city,financial district,30
1,midtown,baychester,3
1,mott haven,JFK,1
1,south bronx,mott haven,11
1,murray hill,soho,201
1,carroll gardens,borough park,6
1,soho,university heights,2
1,clinton,bedford-stuyvesant,27
1,borough park,brooklyn-downtown,3
1,chelsea,park slope,66
1,garment district,the rockaways,1
1,greenwich village,washington heights,80
1,union port,high bridge,1
1,yorkville,park slope,5
1,brooklyn-downtown,fort green,96
1,jackson height,flushing,6
1,JFK,forest hills,107
1,murray hill,south bronx,9
1,fordham,throggs neck,2
1,greenwich village,park slope,112
1,maspeth,astoria-long island city,1
1,fort green,hamilton heights,4
1,harlem,midtown,214
1,hamilton heights,JFK,9
1,yorkville,east village,25
1,tribeca,clinton,123
1,hunts point,hunts point,1
1,jamaica,west village,3
1,upper east side,garment district,1745
1,central park,midtown,1052
1,central park,lower east side,15
1,mott haven,glendale,2
1,west village,flushing,1
1,clinton,inwood,23
1,greenwich village,lower east side,504
1,chinatown,upper east side,21
1,LGA,spuyten duyvil,5
1,kwq gardens,glendale,1
1,gramercy,glendale,7
1,carnegie hill,hamilton heights,9
1,north sutton area,morris park,2
1,battery park,midtown,728
1,clinton,astoria-long island city,103
1,central park,morris park,1
1,chinatown,west village,25
1,morningside heights,north sutton area,7
1,tribeca,brownsville,1
1,midtown,inwood,49
1,upper east side,kwq gardens,9
1,jackson height,Auburndale,2
1,LGA,bedford-stuyvesant,44
1,jackson height,upper west side,12
1,carroll gardens,gramercy,26
1,yorkville,midtown,353
1,upper west side,park slope,26
1,JFK,country club,3
1,jackson height,jamaica,1
1,gramercy,brownsville,4
1,greenwich village,glendale,5
1,murray hill,williamsburg,44
1,forest hills,williamsburg,1
1,LGA,glendale,2
1,chinatown,bedford-stuyvesant,13
1,forest hills,maspeth,1
1,LGA,boerum hill,18
1,greenwich village,JFK,108
1,bedford park,greenwich village,2
1,harlem,lower east side,5
1,mott haven,high bridge,9
1,clinton,lower east side,115
1,woodside,carnegie hill,2
1,central park,riverdale,3
1,JFK,north sutton area,30
1,astoria-long island city,maspeth,17
1,soho,kings bridge,13
1,murray hill,west village,133
1,springfield gardens,JFK,4
1,washington heights,south bronx,8
1,brooklyn-downtown,murray hill,14
1,little neck,queens village,1
1,bedford-stuyvesant,murray hill,1
1,tribeca,west village,326
1,upper west side,sunny side,50
1,park slope,garment district,3
1,mott haven,university heights,4
1,lower east side,central park,22
1,midtown,wakefield-williamsbridge,6
1,midtown,forest hills,117
1,morris heights,university heights,2
1,flushing,forest hills,2
1,murray hill,riverdale,2
1,battery park,north sutton area,6
1,JFK,flushing,23
1,upper west side,washington heights,548
1,upper west side,jamaica,2
1,chelsea,maspeth,6
1,greewood,sunset park,2
1,carnegie hill,bedford park,1
1,harlem,murray hill,16
1,upper west side,utopia,1
1,midtown,chelsea,2744
1,carroll gardens,mapleton-flatlands,2
1,bay ridge,bay ridge,2
1,gramercy,upper west side,531
1,kwq gardens,kwq gardens,29
1,murray hill,harlem,50
1,park slope,brownsville,4
1,east village,union port,3
1,sunset park,sunset park,10
1,murray hill,the rockaways,1
1,forest hills,woodhaven-richmond hill,1
1,little italy,inwood,3
1,battery park,hunts point,1
1,ridgewood,williamsburg,1
1,jackson height,brooklyn-downtown,2
1,mott haven,mott haven,39
1,brooklyn-downtown,soho,23
1,astoria-long island city,springfield gardens,1
1,washington heights,east harlem,13
1,chinatown,jackson height,3
1,west village,ridgewood,19
1,astoria-long island city,harlem,16
1,central park,battery park,17
1,park slope,chelsea,11
1,astoria-long island city,carnegie hill,3
1,upper east side,university heights,6
1,garment district,flushing,13
1,soho,chinatown,49
1,carnegie hill,greenwich village,26
1,midtown,upper east side,6626
1,gramercy,bedford-stuyvesant,122
1,bushwick,chinatown,1
1,east village,washington heights,74
1,east harlem,morris park,1
1,upper west side,jackson height,26
1,williamsburg,harlem,4
1,bedford-stuyvesant,upper east side,2
1,lower east side,tribeca,215
1,gramercy,williamsburg,163
1,upper east side,east village,304
1,carnegie hill,morningside heights,53
1,borough park,little italy,2
1,fort green,upper west side,10
1,fort green,yorkville,1
1,williamsburg,midtown,60
1,upper east side,baychester,2
1,chelsea,williamsburg,173
1,midtown,harlem,454
1,jackson height,garment district,13
1,hamilton heights,upper east side,39
1,soho,morris heights,1
1,midtown,richmondtown,2
1,greewood,carroll gardens,1
1,gramercy,maspeth,13
1,JFK,williams bridge,3
1,astoria-long island city,east village,22
1,garment district,financial district,422
1,LGA,woodside,26
1,garment district,rossville,1
1,gravesend-sheepshead bay,mapleton-flatlands,2
1,upper east side,JFK,373
1,harlem,kings bridge,1
1,west village,borough park,7
1,east village,east brooklyn,5
1,inwood,fordham,1
1,upper east side,gramercy,2340
1,forest hills,jackson height,8
1,battery park,upper east side,125
1,murray hill,hunts point,2
1,battery park,west village,105
1,upper east side,cobble hill,5
1,fort green,gravesend-sheepshead bay,2
1,utopia,east harlem,2
1,LGA,fordham,10
1,garment district,woodhaven-richmond hill,7
1,woodside,lower east side,2
1,fort green,greewood,10
1,east village,yorkville,97
1,mapleton-flatlands,west village,1
1,chinatown,canarsie,1
1,midtown,bedford park,17
1,astoria-long island city,sunny side,185
1,financial district,woodhaven-richmond hill,2
1,soho,JFK,76
1,murray hill,glendale,3
1,harlem,jackson height,2
1,greenwich village,woodhaven-richmond hill,5
1,bedford-stuyvesant,tribeca,8
1,midtown,brownsville,8
1,midtown,mott haven,53
1,lower east side,morris park,1
1,greenwich village,bensonhurst,3
1,bushwick,flushing,1
1,garment district,greenwich village,438
1,financial district,astoria-long island city,29
1,clinton,country club,2
1,soho,sunset park,5
1,bay ridge,soho,2
1,greenwich village,sunny side,84
1,astoria-long island city,mott haven,9
1,bedford-stuyvesant,maspeth,4
1,midtown,yorkville,496
1,williamsburg,clinton,8
1,midtown,west village,578
1,financial district,morningside heights,13
1,upper east side,springfield gardens,1
1,soho,upper east side,205
1,gramercy,mariners harbor,1
1,gramercy,financial district,927
1,carroll gardens,yorkville,1
1,east village,sunny side,74
1,yorkville,lower east side,22
1,east village,bushwick,175
1,queensboro hill,east village,1
1,central park,astoria-long island city,23
1,yorkville,murray hill,39
1,brooklyn-downtown,bay ridge,3
1,central park,harlem,57
1,tribeca,morris heights,2
1,soho,south bronx,1
1,battery park,tribeca,550
1,astoria-long island city,kwq gardens,3
1,LGA,tribeca,61
1,fort green,JFK,19
1,bedford-stuyvesant,brownsville,7
1,mott haven,chelsea,1
1,maspeth,jackson height,3
1,forest hills,midtown,8
1,carnegie hill,soho,22
1,woodside,upper west side,10
1,east village,tremont,1
1,morningside heights,fordham,2
1,throggs neck,south bronx,1
1,forest hills,brooklyn-downtown,1
1,chelsea,LGA,273
1,north sutton area,cobble hill,1
1,east village,dyker heights,1
1,forest hills,astoria-long island city,4
1,east village,soundview,2
1,JFK,sunny side,84
1,LGA,midtown,1280
1,astoria-long island city,university heights,2
1,bedford-stuyvesant,clinton,1
1,yorkville,country club,1
1,financial district,jackson height,13
1,clinton,washington heights,130
1,LGA,baychester,4
1,garment district,riverdale,4
1,clinton,greewood,7
1,bedford park,country club,1
1,corona,murray hill,2
1,carnegie hill,morris park,1
1,gramercy,battery park,368
1,garment district,garment district,1396
1,battery park,jamaica,1
1,lower east side,gramercy,805
1,little italy,lower east side,196
1,bushwick,lower east side,5
1,upper west side,cobble hill,7
1,brooklyn-downtown,bushwick,9
1,borough park,sunset park,2
1,chelsea,lower east side,409
1,soho,hunts point,1
1,chinatown,lower east side,77
1,mott haven,tremont,2
1,jackson height,hamilton heights,2
1,LGA,forest hills,40
1,gramercy,jamaica,4
1,cobble hill,little italy,6
1,soho,yorkville,11
1,little italy,sunset park,7
1,midtown,dyker heights,7
1,upper west side,mariners harbor,5
1,morningside heights,clearview,2
1,soho,soho,384
1,east village,gramercy,1587
1,upper east side,soundview,21
1,williamsburg,soho,21
1,chinatown,carroll gardens,4
1,park slope,east village,2
1,carroll gardens,sunny side,2
1,park slope,soho,5
1,JFK,union port,4
1,murray hill,soundview,6
1,inwood,midtown,1
1,east village,greewood,14
1,yorkville,tribeca,12
1,garment district,boerum hill,19
1,chelsea,little italy,157
1,lower east side,woodlawn-nordwood,2
1,north sutton area,LGA,66
1,university heights,washington heights,1
1,tribeca,east brooklyn,2
1,fort green,upper east side,17
1,sunny side,yorkville,10
1,chelsea,brooklyn-downtown,42
1,upper east side,park slope,35
1,bay ridge,LGA,1
1,fort green,east brooklyn,6
1,lower east side,midtown,669
1,chinatown,clinton,31
1,boerum hill,murray hill,5
1,chelsea,bensonhurst,6
1,north sutton area,soho,39
1,tribeca,borough park,9
1,east harlem,central park,16
1,chinatown,sunset park,1
1,upper west side,flushing,3
1,north sutton area,upper east side,864
1,upper east side,west village,183
1,north sutton area,greewood,2
1,utopia,kwq gardens,2
1,hamilton heights,morris heights,2
1,harlem,inwood,7
1,west village,inwood,8
1,central park,greenwich village,35
1,hamilton heights,kings bridge,1
1,woodside,saintalbans,1
1,murray hill,financial district,415
1,yorkville,gramercy,74
1,JFK,canarsie,48
1,greenwich village,greenwich village,1403
1,cobble hill,midtown,24
1,harlem,hunts point,1
1,jamaica,JFK,6
1,LGA,kwq gardens,17
1,hamilton heights,south bronx,2
1,garment district,morris heights,7
1,central park,sunset park,2
1,lower east side,park slope,81
1,east harlem,university heights,4
1,soho,east harlem,5
1,morningside heights,parkchester,1
1,williamsburg,hamilton heights,4
1,chelsea,bay ridge,14
1,canarsie,JFK,1
1,greenwich village,borough park,21
1,cobble hill,chelsea,11
1,chelsea,union port,7
1,brooklyn-downtown,borough park,6
1,east village,glendale,6
1,kings bridge,wakefield-williamsbridge,1
1,carroll gardens,central park,1
1,financial district,financial district,872
1,flushing,LGA,3
1,mott haven,garment district,1
1,garment district,south bronx,14
1,north sutton area,central park,19
1,central park,high bridge,2
1,east village,financial district,454
1,clinton,fort green,39
1,clinton,wakefield-williamsbridge,4
1,midtown,jackson height,122
1,jamaica,upper east side,2
1,north sutton area,sunny side,21
1,upper west side,saintalbans,5
1,woodside,chelsea,9
1,upper west side,queens village,3
1,yorkville,soho,10
1,mapleton-flatlands,fort green,2
1,forest hills,JFK,8
1,soho,morningside heights,11
1,upper east side,woodlawn-nordwood,4
1,central park,queens village,2
1,battery park,forest hills,1
1,midtown,kings bridge,18
1,woodside,gramercy,14
1,upper west side,north sutton area,92
1,financial district,bedford-stuyvesant,62
1,sunny side,carnegie hill,11
1,midtown,little neck,7
1,washington heights,kings bridge,3
1,LGA,bay ridge,8
1,east village,riverdale,6
1,lower east side,saintalbans,2
1,upper east side,Auburndale,2
1,south bronx,kings bridge,2
1,east harlem,LGA,11
1,utopia,chelsea,1
1,jamaica,park slope,2
1,fordham,morris park,2
1,east village,new brighten,1
1,north sutton area,lower east side,42
1,murray hill,kwq gardens,10
1,greenwich village,bedford-stuyvesant,153
1,central park,fordham,1
1,mapleton-flatlands,murray hill,1
1,park slope,sunny side,1
1,flushing,clinton,2
1,borough park,upper west side,2
1,tribeca,financial district,502
1,north sutton area,upper west side,123
1,greenwich village,riverdale,4
1,garment district,mott haven,18
1,carroll gardens,bedford-stuyvesant,12
1,williamsburg,bedford-stuyvesant,167
1,JFK,murray hill,164
1,carroll gardens,upper east side,14
1,soho,kwq gardens,5
1,harlem,parkchester,4
1,jamaica,queens village,2
1,sunny side,morris heights,4
1,queensboro hill,Auburndale,1
1,LGA,park slope,38
1,midtown,new brighten,2
1,upper west side,east village,138
1,LGA,harlem,43
1,lower east side,east village,885
1,williamsburg,borough park,4
1,yorkville,JFK,23
1,sunny side,jamaica,4
1,lower east side,morningside heights,31
1,battery park,boerum hill,6
1,lower east side,murray hill,202
1,tribeca,gramercy,379
1,soho,union port,2
1,gramercy,borough park,6
1,sunset park,financial district,2
1,soho,dyker heights,1
1,carroll gardens,battery park,15
1,east harlem,mapleton-flatlands,1
1,upper west side,fort green,17
1,garment district,tremont,5
1,clinton,sunset park,5
1,williamsburg,utopia,1
1,east harlem,fordham,5
1,lower east side,queensboro hill,1
1,woodside,morningside heights,3
1,jackson height,jackson height,240
1,murray hill,yorkville,90
1,morningside heights,lower east side,4
1,LGA,JFK,45
1,carnegie hill,sunny side,2
1,garment district,union port,1
1,forest hills,jamaica,3
1,carnegie hill,yorkville,178
1,riverdale,kings bridge,1
1,garment district,queensboro hill,11
1,lower east side,soundview,3
1,borough park,williamsburg,1
1,battery park,spuyten duyvil,1
1,yorkville,morningside heights,53
1,high bridge,lower east side,1
1,battery park,chinatown,24
1,central park,central park,250
1,fort green,sunny side,7
1,JFK,woodside,21
1,financial district,jamaica,10
1,JFK,greewood,10
1,tribeca,fort green,42
1,JFK,glendale,12
1,financial district,bloomfield-chelsea-travis,1
1,jackson height,gramercy,10
1,gramercy,garment district,2188
1,lower east side,south bronx,6
1,astoria-long island city,woodside,47
1,astoria-long island city,tribeca,5
1,garment district,williamsburg,92
1,morningside heights,east village,7
1,LGA,cobble hill,4
1,flushing,midtown,1
1,woodside,bushwick,2
1,bushwick,west village,2
1,north sutton area,carnegie hill,64
1,carnegie hill,kings bridge,2
1,murray hill,union port,1
1,woodhaven-richmond hill,JFK,1
1,boerum hill,canarsie,1
1,soho,fort green,61
1,east harlem,williamsburg,4
1,williamsburg,greenwich village,28
1,washington heights,inwood,18
1,greenwich village,morris park,3
1,clinton,parkchester,5
1,brooklyn-downtown,garment district,21
1,tribeca,canarsie,1
1,upper east side,williamsburg,64
1,queensboro hill,flushing,2
1,LGA,Auburndale,5
1,gramercy,LGA,382
1,boerum hill,cobble hill,14
1,greenwich village,high bridge,4
1,LGA,springfield gardens,2
1,hamilton heights,murray hill,3
1,forest hills,upper east side,8
1,greenwich village,financial district,525
1,carroll gardens,jackson height,1
1,woodside,woodside,86
1,east village,carnegie hill,28
1,north sutton area,fordham,1
1,woodside,upper east side,55
1,astoria-long island city,soho,9
1,fort green,astoria-long island city,3
1,williamsburg,park slope,21
1,murray hill,bensonhurst,2
1,fort green,east harlem,2
1,kings bridge,bedford park,1
1,park slope,battery park,1
1,lower east side,upper east side,312
1,lower east side,middle village,10
1,garment district,williams bridge,2
1,gramercy,soundview,2
1,murray hill,morris park,1
1,upper east side,east harlem,469
1,lower east side,high bridge,1
1,upper west side,tribeca,195
1,JFK,south beach,2
1,upper east side,gravesend-sheepshead bay,11
1,midtown,throggs neck,11
1,chelsea,fordham,7
1,greenwich village,morris heights,5
1,central park,north sutton area,8
1,tribeca,upper west side,138
1,central park,carroll gardens,2
1,morningside heights,tribeca,11
1,greenwich village,new brighten,2
1,murray hill,greenwich village,371
1,upper west side,lower east side,88
1,harlem,soho,8
1,mapleton-flatlands,upper east side,1
1,morningside heights,harlem,153
1,borough park,north sutton area,1
1,astoria-long island city,laurelton,1
1,east harlem,midtown,86
1,battery park,carroll gardens,2
1,gramercy,the rockaways,2
1,chelsea,morris park,3
1,tremont,university heights,1
1,lower east side,bay ridge,5
1,east village,north sutton area,69
1,murray hill,gravesend-sheepshead bay,9
1,chelsea,upper east side,983
1,forest hills,flushing,1
1,greenwich village,upper west side,379
1,chinatown,little italy,14
1,battery park,fort green,19
1,south bronx,high bridge,7
1,jamaica,jamaica,11
1,east harlem,chelsea,23
1,tribeca,north sutton area,21
1,clinton,carnegie hill,62
1,gramercy,yorkville,214
1,murray hill,boerum hill,7
1,midtown,murray hill,2314
1,fort green,laurelton,3
1,chinatown,sunny side,2
1,east village,midtown,1275
1,south bronx,bedford park,1
1,midtown,battery park,476
1,gramercy,morningside heights,60
1,bedford-stuyvesant,park slope,11
1,west village,clinton,405
1,jackson height,carnegie hill,1
1,clinton,north sutton area,22
1,boerum hill,bay ridge,3
1,park slope,gramercy,2
1,midtown,hunts point,7
1,chinatown,boerum hill,6
1,jamaica,east village,1
1,mott haven,morningside heights,6
1,financial district,canarsie,2
1,east harlem,murray hill,19
1,financial district,harlem,23
1,garment district,tribeca,223
1,midtown,borough park,20
1,lower east side,university heights,2
1,lower east side,boerum hill,33
1,clinton,dyker heights,3
1,east village,central park,32
1,brownsville,bedford-stuyvesant,2
1,east village,high bridge,3
1,lower east side,hamilton heights,23
1,corona,financial district,1
1,upper west side,east harlem,255
1,fort green,sunset park,8
1,financial district,borough park,8
1,woodside,jackson height,49
1,battery park,lower east side,62
1,murray hill,queens village,1
1,midtown,williams bridge,8
1,bay ridge,gravesend-sheepshead bay,1
1,jackson height,bushwick,8
1,clinton,morris park,3
1,the rockaways,the rockaways,1
1,LGA,kings bridge,3
1,LGA,bushwick,39
1,little italy,hamilton heights,16
1,gramercy,flushing,1
1,west village,queensboro hill,1
1,fort green,brooklyn-downtown,49
1,midtown,boerum hill,39
1,clinton,bay ridge,7
1,west village,tremont,5
1,soho,ridgewood,7
1,astoria-long island city,greewood,5
1,hamilton heights,williamsburg,2
1,williamsburg,east village,60
1,woodside,woodhaven-richmond hill,2
1,upper west side,woodhaven-richmond hill,1
1,greewood,midtown,3
1,upper west side,harlem,589
1,JFK,tribeca,54
1,clinton,east harlem,42
1,midtown,chinatown,74
1,carnegie hill,fort green,2
1,financial district,LGA,210
1,gramercy,kings bridge,5
1,carroll gardens,greewood,14
1,lower east side,kwq gardens,7
1,JFK,baychester,2
1,boerum hill,east village,7
1,little italy,bedford park,3
1,upper east side,brooklyn-downtown,70
1,high bridge,mott haven,11
1,midtown,queens village,2
1,soho,high bridge,2
1,upper east side,sunny side,195
1,brooklyn-downtown,greenwich village,22
1,lower east side,garment district,233
1,upper west side,garment district,754
1,ridgewood,east village,3
1,wakefield-williamsbridge,bedford park,1
1,midtown,astoria-long island city,699
1,upper east side,middle village,15
1,cobble hill,murray hill,15
1,east harlem,north sutton area,13
1,upper west side,spuyten duyvil,6
1,LGA,wakefield-williamsbridge,7
1,bedford-stuyvesant,mapleton-flatlands,4
1,upper west side,south bronx,25
1,chinatown,tribeca,38
1,forest hills,garment district,5
1,greenwich village,LGA,134
1,union port,union port,2
1,financial district,central park,9
1,chelsea,springfield gardens,1
1,lower east side,utopia,1
1,williamsburg,greewood,1
1,morningside heights,midtown,176
1,yorkville,little italy,2
1,JFK,utopia,47
1,little italy,carnegie hill,4
1,upper east side,bedford park,10
1,LGA,borough park,15
1,jamaica,springfield gardens,2
1,clinton,financial district,281
1,jackson height,financial district,2
1,financial district,upper east side,316
1,hamilton heights,tribeca,3
1,west village,high bridge,6
1,inwood,harlem,4
1,jackson height,fordham,1
1,LGA,jamaica,26
1,clinton,bedford park,8
1,cobble hill,jackson height,1
1,lower east side,tremont,4
1,chinatown,upper west side,27
1,battery park,brooklyn-downtown,22
1,lower east side,parkchester,1
1,financial district,oakwood,1
1,midtown,east brooklyn,6
1,inwood,inwood,12
1,greenwich village,dyker heights,5
1,yorkville,east brooklyn,2
1,forest hills,battery park,2
1,inwood,chelsea,1
1,clinton,jackson height,18
1,washington heights,williamsburg,1
1,upper west side,carroll gardens,7
1,sunny side,greewood,2
1,lower east side,LGA,49
1,carnegie hill,west village,8
1,gramercy,tremont,6
1,north sutton area,park slope,6
1,jackson height,fort green,2
1,chelsea,tribeca,506
1,LGA,upper west side,250
1,chelsea,high bridge,10
1,east village,morris park,1
1,battery park,borough park,1
1,garment district,bushwick,28
1,south bronx,yorkville,2
1,forest hills,bedford-stuyvesant,2
1,east village,sunset park,23
1,little italy,woodhaven-richmond hill,2
1,bushwick,ridgewood,18
1,central park,tribeca,19
1,university heights,west village,1
1,garment district,woodlawn-nordwood,6
1,east harlem,kings bridge,5
1,financial district,richmondtown,2
1,JFK,throggs neck,2
1,little italy,park slope,24
1,astoria-long island city,morningside heights,4
1,upper east side,morningside heights,280
1,midtown,central park,618
1,cobble hill,battery park,6
1,soho,midtown,663
1,east village,morningside heights,39
1,central park,east brooklyn,1
1,central park,chelsea,90
1,upper east side,tribeca,237
1,sunny side,wakefield-williamsbridge,1
1,upper east side,morris heights,9
1,west village,little italy,106
1,jackson height,morris park,2
1,tribeca,morris park,1
1,fort green,woodside,1
1,upper west side,mott haven,38
1,bedford-stuyvesant,financial district,1
1,astoria-long island city,astoria-long island city,1035
1,north sutton area,north sutton area,77
1,morningside heights,financial district,11
1,canarsie,east brooklyn,2
1,washington heights,chelsea,6
1,cobble hill,bushwick,1
1,greenwich village,south bronx,10
1,harlem,morris park,1
1,lower east side,borough park,16
1,clinton,high bridge,12
1,carroll gardens,lower east side,22
1,brownsville,brownsville,6
1,LGA,sunny side,72
1,LGA,greenwich village,93
1,washington heights,washington heights,146
1,north sutton area,clinton,66
1,tribeca,astoria-long island city,35
1,woodside,flushing,2
1,battery park,gramercy,200
1,upper east side,chinatown,42
1,cobble hill,tribeca,9
1,inwood,washington heights,6
1,forest hills,ridgewood,3
1,midtown,north sutton area,468
1,JFK,brownsville,17
1,clinton,greenwich village,271
1,LGA,throggs neck,2
1,murray hill,JFK,220
1,bay ridge,park slope,1
1,hamilton heights,morningside heights,108
1,upper east side,maspeth,19
1,cobble hill,soho,10
1,clinton,saintalbans,1
1,JFK,springfield gardens,39
1,JFK,bedford park,7
1,carroll gardens,west village,15
1,springfield gardens,astoria-long island city,1
1,astoria-long island city,williamsburg,17
1,financial district,greewood,7
1,north sutton area,hunts point,2
1,spuyten duyvil,upper east side,1
1,upper east side,morris park,17
1,bedford-stuyvesant,chinatown,2
1,sunny side,jackson height,43
1,battery park,morningside heights,7
1,morningside heights,mott haven,3
1,woodside,ridgewood,2
1,soundview,parkchester,2
1,financial district,JFK,112
1,corona,chelsea,1
1,carnegie hill,LGA,55
1,chelsea,carroll gardens,36
1,forest hills,east brooklyn,1
1,cobble hill,JFK,6
1,lower east side,laurelton,4
1,tribeca,sunny side,20
1,murray hill,chelsea,842
1,jamaica,sunset park,1
1,sunny side,brownsville,1
1,jackson height,central park,1
1,little italy,ridgewood,8
1,williamsburg,maspeth,9
1,upper west side,bushwick,6
1,boerum hill,JFK,13
1,west village,little neck,2
1,yorkville,chinatown,3
1,lower east side,brownsville,2
1,upper west side,bedford-stuyvesant,23
1,forest hills,woodside,3
1,brooklyn-downtown,brooklyn-downtown,35
1,kwq gardens,jamaica,2
1,morningside heights,clinton,45
1,astoria-long island city,queensboro hill,3
1,chelsea,sunset park,24
1,utopia,midtown,1
1,jamaica,midtown,13
1,murray hill,bedford-stuyvesant,22
1,greenwich village,kings bridge,1
1,fort green,kwq gardens,2
1,gramercy,park slope,49
1,lower east side,mapleton-flatlands,17
1,upper east side,jackson height,82
1,LGA,east harlem,30
1,morningside heights,fort green,2
1,murray hill,forest hills,17
1,tribeca,mott haven,2
1,financial district,forest hills,14
1,astoria-long island city,park slope,1
1,carroll gardens,chelsea,30
