temp,from,to,count
2,JFK,bushwick,4
2,upper east side,kings bridge,1
2,williamsburg,central park,1
2,brooklyn-downtown,tribeca,5
2,jackson height,LGA,6
2,clinton,upper east side,93
2,central park,soho,4
2,little italy,chelsea,27
2,JFK,fort green,29
2,chinatown,LGA,1
2,LGA,west village,9
2,central park,upper west side,139
2,midtown,bay ridge,1
2,midtown,tribeca,88
2,JFK,borough park,6
2,LGA,yorkville,4
2,yorkville,battery park,2
2,clinton,gravesend-sheepshead bay,1
2,east village,chelsea,80
2,battery park,kings bridge,1
2,upper east side,greenwich village,86
2,gramercy,springfield gardens,1
2,greenwich village,east village,96
2,gramercy,chinatown,12
2,central park,upper east side,197
2,east harlem,clinton,2
2,midtown,morris heights,2
2,greenwich village,astoria-long island city,1
2,JFK,saintalbans,2
2,tribeca,washington heights,1
2,LGA,utopia,2
2,gramercy,middle village,1
2,lower east side,chinatown,6
2,JFK,harlem,14
2,upper east side,tremont,1
2,upper east side,LGA,107
2,williamsburg,financial district,1
2,north sutton area,east harlem,2
2,hamilton heights,upper west side,11
2,carroll gardens,boerum hill,6
2,east village,fort green,3
2,north sutton area,carroll gardens,1
2,clinton,chelsea,208
2,greenwich village,little neck,1
2,williamsburg,fort green,1
2,midtown,greewood,1
2,springfield gardens,williamsburg,1
2,tribeca,central park,2
2,chinatown,chelsea,5
2,tribeca,greenwich village,60
2,gramercy,greenwich village,252
2,midtown,financial district,195
2,lower east side,battery park,14
2,north sutton area,chelsea,15
2,tribeca,JFK,9
2,hamilton heights,west village,2
2,west village,tribeca,40
2,north sutton area,south bronx,1
2,garment district,west village,46
2,chinatown,gravesend-sheepshead bay,1
2,sunny side,upper west side,1
2,sunny side,sunny side,34
2,boerum hill,carroll gardens,1
2,upper east side,chelsea,137
2,cobble hill,sunny side,1
2,JFK,lower east side,14
2,little italy,north sutton area,2
2,tribeca,soho,47
2,battery park,soho,34
2,lower east side,yorkville,2
2,little italy,murray hill,15
2,upper west side,soho,16
2,bedford-stuyvesant,williamsburg,1
2,JFK,washington heights,8
2,lower east side,brooklyn-downtown,1
2,carnegie hill,upper west side,80
2,LGA,ridgewood,2
2,garment district,midtown,1432
2,carnegie hill,north sutton area,7
2,astoria-long island city,jackson height,1
2,astoria-long island city,garment district,2
2,midtown,sunny side,34
2,tribeca,midtown,208
2,chelsea,east village,62
2,kwq gardens,murray hill,1
2,morningside heights,east harlem,7
2,clinton,chinatown,7
2,sunny side,central park,1
2,gravesend-sheepshead bay,carroll gardens,1
2,mott haven,hamilton heights,1
2,tribeca,upper east side,23
2,LGA,central park,11
2,brooklyn-downtown,bedford-stuyvesant,2
2,sunny side,jackson height,3
2,williamsburg,sunny side,1
2,carnegie hill,garment district,18
2,greenwich village,midtown,368
2,chelsea,yorkville,5
2,LGA,maspeth,2
2,LGA,gramercy,63
2,JFK,greenwich village,16
2,battery park,financial district,59
2,north sutton area,williamsburg,1
2,gramercy,north sutton area,40
2,lower east side,bedford-stuyvesant,1
2,chelsea,JFK,20
2,brooklyn-downtown,LGA,2
2,carnegie hill,lower east side,1
2,west village,chelsea,154
2,fort green,williamsburg,2
2,tribeca,bay ridge,1
2,boerum hill,chelsea,2
2,soho,garment district,91
2,greenwich village,jackson height,1
2,lower east side,little italy,8
2,williamsburg,chinatown,1
2,little italy,upper east side,14
2,morningside heights,forest hills,1
2,brooklyn-downtown,battery park,2
2,gramercy,east harlem,13
2,JFK,little neck,3
2,gramercy,the rockaways,1
2,clinton,maspeth,1
2,upper west side,williamsburg,6
2,garment district,soho,58
2,morningside heights,central park,11
2,west village,greenwich village,72
2,fort green,tribeca,1
2,midtown,soho,115
2,carnegie hill,williamsburg,1
2,central park,murray hill,21
2,boerum hill,brooklyn-downtown,3
2,midtown,union port,3
2,clinton,riverdale,1
2,east harlem,gramercy,8
2,brooklyn-downtown,east village,1
2,washington heights,carnegie hill,1
2,mott haven,riverdale,1
2,lower east side,clinton,11
2,garment district,canarsie,1
2,financial district,cobble hill,1
2,JFK,soho,19
2,upper east side,upper east side,3050
2,jamaica,gramercy,1
2,boerum hill,fort green,6
2,east village,clinton,28
2,union port,union port,1
2,upper east side,forest hills,5
2,upper west side,upper east side,650
2,east harlem,morningside heights,3
2,washington heights,midtown,2
2,north sutton area,east village,6
2,JFK,bensonhurst,3
2,north sutton area,west village,5
2,carnegie hill,east village,2
2,JFK,hamilton heights,5
2,JFK,clinton,46
2,harlem,central park,6
2,financial district,chelsea,85
2,soho,williamsburg,6
2,midtown,woodside,3
2,carnegie hill,yorkville,27
2,garment district,washington heights,3
2,battery park,gramercy,37
2,financial district,washington heights,1
2,west village,upper west side,21
2,financial district,brooklyn-downtown,6
2,LGA,jackson height,11
2,clinton,murray hill,57
2,battery park,clinton,26
2,midtown,south bronx,1
2,LGA,garment district,42
2,north sutton area,washington heights,2
2,chelsea,battery park,78
2,JFK,bedford-stuyvesant,17
2,financial district,chinatown,25
2,soho,sunny side,3
2,brooklyn-downtown,sunset park,1
2,JFK,bay ridge,4
2,chinatown,murray hill,3
2,gramercy,harlem,11
2,midtown,west village,87
2,garment district,central park,31
2,sunny side,financial district,3
2,central park,astoria-long island city,1
2,williamsburg,chelsea,2
2,upper east side,bay ridge,1
2,high bridge,high bridge,1
2,chelsea,bedford-stuyvesant,1
2,midtown,kwq gardens,2
2,west village,upper east side,35
2,clinton,soho,26
2,tribeca,east village,9
2,garment district,carnegie hill,15
2,jamaica,morningside heights,1
2,JFK,little italy,1
2,little italy,midtown,57
2,east harlem,east village,3
2,JFK,kwq gardens,8
2,upper west side,hamilton heights,34
2,upper west side,morningside heights,136
2,midtown,carnegie hill,108
2,LGA,flushing,9
2,upper west side,central park,117
2,parkchester,morris park,2
2,little italy,chinatown,3
2,north sutton area,astoria-long island city,4
2,west village,carnegie hill,4
2,midtown,jamaica,2
2,jackson height,financial district,1
2,LGA,murray hill,60
2,boerum hill,midtown,2
2,corona,midtown,1
2,financial district,west village,29
2,central park,sunny side,1
2,east village,garment district,76
2,brooklyn-downtown,maspeth,1
2,murray hill,midtown,559
2,JFK,morningside heights,3
2,greenwich village,murray hill,101
2,midtown,cobble hill,1
2,east village,east village,83
2,yorkville,hamilton heights,3
2,chelsea,dyker heights,1
2,west village,sunny side,1
2,borough park,bay ridge,1
2,east village,upper west side,13
2,morningside heights,carnegie hill,5
2,yorkville,washington heights,5
2,central park,hamilton heights,5
2,carnegie hill,battery park,6
2,garment district,LGA,68
2,financial district,williamsburg,12
2,JFK,upper east side,45
2,garment district,inwood,1
2,garment district,wakefield-williamsbridge,1
2,gramercy,east village,136
2,clinton,little italy,5
2,west village,soho,67
2,harlem,sunny side,1
2,utopia,maspeth,1
2,sunny side,battery park,1
2,JFK,JFK,55
2,williamsburg,LGA,2
2,murray hill,murray hill,97
2,battery park,washington heights,1
2,upper east side,inwood,2
2,forest hills,murray hill,1
2,LGA,middle village,3
2,morningside heights,high bridge,1
2,upper east side,hamilton heights,10
2,greenwich village,williamsburg,13
2,lower east side,east harlem,2
2,chinatown,financial district,8
2,jamaica,garment district,4
2,central park,financial district,7
2,soho,LGA,13
2,clinton,midtown,475
2,midtown,greenwich village,166
2,lower east side,chelsea,37
2,upper west side,battery park,40
2,murray hill,middle village,1
2,soho,bay ridge,1
2,JFK,battery park,4
2,midtown,central park,153
2,sunny side,midtown,17
2,JFK,chelsea,38
2,battery park,hamilton heights,1
2,midtown,morningside heights,36
2,carnegie hill,harlem,8
2,garment district,high bridge,1
2,tribeca,harlem,1
2,west village,financial district,24
2,brooklyn-downtown,financial district,10
2,little italy,clinton,8
2,mapleton-flatlands,mapleton-flatlands,5
2,JFK,mariners harbor,1
2,chinatown,gramercy,14
2,gramercy,boerum hill,2
2,sunny side,east village,1
2,midtown,bedford park,2
2,central park,tribeca,8
2,carnegie hill,borough park,1
2,gramercy,little italy,24
2,chelsea,midtown,699
2,little italy,astoria-long island city,1
2,carnegie hill,tribeca,7
2,upper west side,boerum hill,1
2,midtown,university heights,2
2,greenwich village,chelsea,256
2,central park,south bronx,1
2,little italy,brownsville,1
2,JFK,spuyten duyvil,1
2,yorkville,central park,16
2,chinatown,soho,6
2,west village,gramercy,62
2,LGA,little italy,3
2,harlem,washington heights,2
2,woodside,sunny side,4
2,upper west side,hunts point,2
2,LGA,mariners harbor,1
2,financial district,yorkville,2
2,LGA,mapleton-flatlands,3
2,east village,battery park,17
2,gramercy,central park,26
2,greenwich village,gramercy,218
2,clinton,battery park,30
2,upper east side,astoria-long island city,72
2,washington heights,yorkville,1
2,garment district,bay ridge,1
2,midtown,bensonhurst,1
2,lower east side,fort green,4
2,little italy,east village,31
2,chelsea,greewood,1
2,JFK,kings bridge,1
2,mott haven,midtown,2
2,central park,garment district,26
2,garment district,cobble hill,1
2,east village,tribeca,18
2,chelsea,gramercy,312
2,tribeca,chinatown,9
2,morningside heights,gramercy,1
2,little italy,yorkville,1
2,hamilton heights,chelsea,3
2,sunny side,clearview,1
2,astoria-long island city,JFK,4
2,chelsea,west village,154
2,brooklyn-downtown,chinatown,2
2,carroll gardens,fort green,1
2,clinton,upper west side,133
2,midtown,east harlem,22
2,upper east side,murray hill,311
2,JFK,LGA,28
2,jackson height,murray hill,1
2,upper west side,kings bridge,2
2,hamilton heights,garment district,1
2,carnegie hill,murray hill,12
2,greenwich village,park slope,2
2,morningside heights,JFK,9
2,JFK,west village,6
2,fordham,midtown,1
2,garment district,little italy,11
2,upper east side,clinton,165
2,boerum hill,financial district,1
2,JFK,maspeth,1
2,financial district,midtown,234
2,financial district,ridgewood,1
2,cobble hill,brooklyn-downtown,1
2,murray hill,garment district,209
2,harlem,carnegie hill,1
2,sunny side,garment district,3
2,LGA,high bridge,1
2,garment district,gravesend-sheepshead bay,1
2,east village,harlem,4
2,murray hill,tribeca,40
2,gramercy,carnegie hill,14
2,chelsea,bushwick,1
2,east village,park slope,1
2,garment district,morningside heights,15
2,bensonhurst,dyker heights,1
2,garment district,chelsea,234
2,clinton,kings bridge,1
2,west village,garment district,85
2,upper east side,the rockaways,1
2,LGA,north sutton area,9
2,gramercy,sunny side,7
2,LGA,soho,16
2,JFK,wakefield-williamsbridge,3
2,harlem,clinton,4
2,little italy,battery park,8
2,midtown,gravesend-sheepshead bay,1
2,bushwick,fort green,1
2,east village,upper east side,42
2,fort green,murray hill,3
2,clinton,bushwick,1
2,brooklyn-downtown,west village,2
2,financial district,east village,39
2,LGA,saintalbans,1
2,murray hill,hamilton heights,2
2,upper east side,bedford park,3
2,jamaica,upper west side,2
2,clinton,west village,35
2,carroll gardens,murray hill,1
2,lower east side,university heights,1
2,murray hill,clinton,72
2,sunny side,LGA,3
2,east harlem,maspeth,1
2,soho,east village,40
2,midtown,maspeth,2
2,sunny side,gramercy,6
2,astoria-long island city,upper east side,25
2,ridgewood,fort green,1
2,central park,east village,5
2,battery park,garment district,40
2,washington heights,LGA,3
2,carroll gardens,carroll gardens,8
2,upper east side,carnegie hill,314
2,upper west side,midtown,1036
2,west village,JFK,8
2,lower east side,north sutton area,1
2,murray hill,upper west side,50
2,LGA,financial district,45
2,upper east side,upper west side,783
2,north sutton area,central park,2
2,brooklyn-downtown,williamsburg,3
2,jamaica,JFK,1
2,JFK,brooklyn-downtown,5
2,upper east side,west village,39
2,sunny side,lower east side,2
2,murray hill,soho,43
2,JFK,clearview,6
2,clinton,carroll gardens,2
2,garment district,upper east side,243
2,west village,east village,20
2,upper west side,greenwich village,28
2,central park,carnegie hill,23
2,flushing,flushing,2
2,upper east side,jamaica,3
2,astoria-long island city,LGA,2
2,harlem,high bridge,2
2,LGA,clearview,1
2,midtown,gramercy,718
2,financial district,gramercy,100
2,garment district,lower east side,24
2,hamilton heights,hamilton heights,8
2,murray hill,battery park,33
2,tribeca,garment district,58
2,gramercy,bushwick,1
2,midtown,utopia,3
2,little italy,JFK,2
2,jackson height,woodside,5
2,upper east side,harlem,104
2,financial district,clinton,30
2,central park,morningside heights,15
2,JFK,boerum hill,4
2,garment district,brooklyn-downtown,3
2,jackson height,middle village,1
2,gramercy,gramercy,546
2,midtown,queensboro hill,1
2,murray hill,mapleton-flatlands,1
2,greenwich village,spuyten duyvil,1
2,garment district,sunny side,1
2,tribeca,lower east side,25
2,central park,JFK,8
2,central park,mott haven,1
2,east village,inwood,1
2,boerum hill,greewood,1
2,little italy,upper west side,5
2,tribeca,murray hill,38
2,greenwich village,ridgewood,1
2,murray hill,washington heights,3
2,LGA,lower east side,14
2,gramercy,chelsea,327
2,upper east side,financial district,131
2,brooklyn-downtown,little italy,1
2,chelsea,greenwich village,245
2,central park,tremont,1
2,JFK,east harlem,2
2,hamilton heights,gramercy,3
2,upper west side,clinton,227
2,financial district,clifton,1
2,soho,west village,78
2,carnegie hill,chelsea,5
2,garment district,battery park,49
2,brooklyn-downtown,south bronx,1
2,midtown,east village,68
2,carroll gardens,greenwich village,1
2,north sutton area,brooklyn-downtown,5
2,battery park,greenwich village,16
2,LGA,mott haven,1
2,upper west side,chinatown,2
2,LGA,little neck,4
2,chinatown,midtown,18
2,gramercy,murray hill,401
2,east village,jackson height,1
2,astoria-long island city,north sutton area,3
2,gramercy,hamilton heights,3
2,maspeth,woodside,1
2,LGA,bensonhurst,1
2,garment district,east harlem,3
2,chinatown,central park,2
2,east village,west village,29
2,LGA,brownsville,1
2,yorkville,upper west side,42
2,lower east side,upper west side,7
2,west village,west village,43
2,gramercy,midtown,1128
2,midtown,bedford-stuyvesant,4
2,JFK,soundview,3
2,morningside heights,LGA,1
2,harlem,south bronx,1
2,washington heights,upper west side,4
2,little italy,financial district,16
2,JFK,midtown,217
2,sunny side,woodside,2
2,upper east side,high bridge,2
2,forest hills,LGA,2
2,little italy,greewood,1
2,greenwich village,battery park,50
2,murray hill,bushwick,1
2,carroll gardens,JFK,1
2,upper east side,central park,165
2,harlem,chelsea,2
2,harlem,mott haven,3
2,gramercy,west village,91
2,gramercy,washington heights,6
2,lower east side,financial district,44
2,soho,financial district,64
2,fort green,midtown,1
2,gramercy,tribeca,81
2,murray hill,bay ridge,1
2,tribeca,carnegie hill,2
2,north sutton area,tribeca,7
2,murray hill,little italy,9
2,cobble hill,greenwich village,2
2,washington heights,upper east side,1
2,LGA,washington heights,7
2,little italy,LGA,5
2,soho,lower east side,36
2,upper east side,yorkville,244
2,upper east side,mott haven,4
2,east village,lower east side,64
2,garment district,JFK,37
2,woodhaven-richmond hill,east harlem,1
2,murray hill,central park,13
2,harlem,harlem,50
2,upper west side,financial district,44
2,yorkville,clinton,14
2,upper west side,tremont,1
2,hamilton heights,midtown,9
2,gramercy,cobble hill,1
2,midtown,soundview,1
2,upper east side,saintalbans,1
2,chelsea,soho,126
2,east village,chinatown,6
2,north sutton area,greenwich village,6
2,upper west side,harlem,72
2,yorkville,financial district,6
2,brooklyn-downtown,north sutton area,2
2,greenwich village,woodside,1
2,little italy,little italy,4
2,tribeca,flushing,1
2,morningside heights,inwood,1
2,park slope,park slope,4
2,soho,chelsea,155
2,astoria-long island city,clinton,3
2,harlem,JFK,4
2,LGA,brooklyn-downtown,9
2,central park,LGA,11
2,greenwich village,fort green,4
2,greewood,financial district,1
2,battery park,upper west side,11
2,central park,borough park,1
2,greenwich village,tribeca,79
2,carnegie hill,clinton,22
2,upper east side,fordham,1
2,hamilton heights,greenwich village,1
2,north sutton area,chinatown,2
2,gramercy,riverdale,1
2,hamilton heights,mott haven,1
2,brooklyn-downtown,sunny side,1
2,upper west side,murray hill,87
2,harlem,west village,1
2,inwood,upper west side,1
2,upper east side,washington heights,21
2,east village,east harlem,2
2,central park,east harlem,12
2,brooklyn-downtown,upper east side,1
2,harlem,greenwich village,1
2,JFK,Auburndale,6
2,west village,harlem,2
2,LGA,hamilton heights,3
2,JFK,garment district,46
2,JFK,upper west side,58
2,upper east side,ridgewood,1
2,harlem,morningside heights,25
2,garment district,forest hills,1
2,garment district,murray hill,267
2,astoria-long island city,gramercy,8
2,jackson height,midtown,1
2,chelsea,borough park,1
2,north sutton area,financial district,18
2,LGA,east brooklyn,2
2,mott haven,upper east side,1
2,JFK,queens village,1
2,yorkville,harlem,7
2,fort green,fort green,9
2,garment district,bedford-stuyvesant,2
2,washington heights,hamilton heights,4
2,gramercy,bay ridge,1
2,gramercy,fort green,8
2,east harlem,harlem,26
2,woodside,jackson height,1
2,greenwich village,yorkville,4
2,east harlem,union port,1
2,midtown,upper west side,679
2,north sutton area,battery park,7
2,garment district,fort green,1
2,williamsburg,lower east side,5
2,JFK,jackson height,12
2,chelsea,little neck,1
2,west village,midtown,206
2,east harlem,hamilton heights,1
2,carnegie hill,gramercy,19
2,JFK,tremont,1
2,forest hills,sunny side,1
2,soho,little italy,10
2,north sutton area,LGA,9
2,midtown,brooklyn-downtown,10
2,greenwich village,little italy,19
2,sunny side,soho,2
2,yorkville,south bronx,3
2,brooklyn-downtown,midtown,12
2,little italy,tribeca,18
2,gramercy,jackson height,3
2,battery park,sunny side,1
2,upper east side,midtown,2403
2,west village,central park,6
2,JFK,sunset park,1
2,gramercy,mapleton-flatlands,2
2,financial district,greenwich village,35
2,financial district,lower east side,72
2,yorkville,high bridge,1
2,LGA,astoria-long island city,25
2,lower east side,brownsville,1
2,midtown,hamilton heights,5
2,hamilton heights,east harlem,6
2,financial district,garment district,75
2,upper east side,tribeca,45
2,cobble hill,battery park,2
2,carnegie hill,west village,2
2,LGA,carnegie hill,8
2,carnegie hill,washington heights,3
2,garment district,spuyten duyvil,1
2,brooklyn-downtown,lower east side,6
2,sunny side,bushwick,1
2,soho,brooklyn-downtown,3
2,lower east side,harlem,1
2,bedford-stuyvesant,fort green,1
2,lower east side,carroll gardens,2
2,midtown,little italy,35
2,LGA,greewood,1
2,financial district,carnegie hill,2
2,brooklyn-downtown,harlem,1
2,harlem,LGA,6
2,woodside,JFK,1
2,murray hill,north sutton area,24
2,borough park,borough park,3
2,yorkville,greenwich village,2
2,harlem,financial district,1
2,JFK,carroll gardens,5
2,chelsea,financial district,77
2,tribeca,clinton,22
2,east harlem,yorkville,27
2,north sutton area,harlem,1
2,forest hills,kwq gardens,3
2,financial district,boerum hill,3
2,LGA,chelsea,46
2,east village,cobble hill,2
2,bedford-stuyvesant,JFK,1
2,upper west side,little italy,5
2,JFK,ridgewood,5
2,park slope,fort green,1
2,tribeca,LGA,12
2,east village,soho,45
2,chelsea,gravesend-sheepshead bay,2
2,sunny side,clinton,3
2,carnegie hill,upper east side,237
2,gravesend-sheepshead bay,gravesend-sheepshead bay,5
2,upper west side,yorkville,72
2,murray hill,borough park,1
2,yorkville,upper east side,104
2,corona,murray hill,1
2,midtown,carroll gardens,2
2,woodhaven-richmond hill,little neck,1
2,greenwich village,north sutton area,6
2,jackson height,astoria-long island city,1
2,JFK,midland beach,1
2,park slope,cobble hill,1
2,woodside,astoria-long island city,3
2,JFK,chinatown,3
2,midtown,park slope,6
2,upper west side,gravesend-sheepshead bay,1
2,forest hills,forest hills,1
2,JFK,mapleton-flatlands,5
2,chelsea,inwood,1
2,central park,yorkville,9
2,chelsea,carnegie hill,6
2,bedford-stuyvesant,gramercy,1
2,upper west side,inwood,7
2,gramercy,yorkville,18
2,LGA,williamsburg,11
2,boerum hill,LGA,1
2,east village,bedford-stuyvesant,3
2,chelsea,brownsville,1
2,north sutton area,gramercy,56
2,soho,carnegie hill,2
2,morningside heights,murray hill,1
2,battery park,murray hill,26
2,east harlem,soho,1
2,chelsea,jackson height,1
2,upper west side,canarsie,1
2,murray hill,carroll gardens,1
2,midtown,sunset park,1
2,financial district,flushing,1
2,tribeca,chelsea,93
2,bedford-stuyvesant,bedford-stuyvesant,5
2,soho,boerum hill,1
2,soho,park slope,1
2,chelsea,harlem,4
2,JFK,cobble hill,2
2,chelsea,chelsea,555
2,chinatown,chinatown,3
2,upper east side,little italy,13
2,little italy,soho,9
2,JFK,gravesend-sheepshead bay,16
2,soho,central park,3
2,utopia,utopia,1
2,chelsea,murray hill,183
2,LGA,morris park,1
2,clinton,fordham,1
2,yorkville,bedford-stuyvesant,1
2,chelsea,ridgewood,1
2,fort green,financial district,1
2,clinton,morningside heights,14
2,midtown,flushing,2
2,hamilton heights,clinton,2
2,upper east side,parkchester,2
2,upper west side,carnegie hill,88
2,upper west side,gramercy,104
2,sunny side,middle village,1
2,financial district,woodside,1
2,garment district,hamilton heights,3
2,flushing,hamilton heights,1
2,greenwich village,boerum hill,1
2,chelsea,sunny side,4
2,boerum hill,tribeca,2
2,high bridge,LGA,1
2,soho,murray hill,46
2,JFK,riverdale,1
2,garment district,chinatown,7
2,midtown,lower east side,48
2,soho,washington heights,1
2,LGA,upper east side,82
2,east harlem,tremont,1
2,little italy,forest hills,1
2,financial district,murray hill,61
2,brownsville,financial district,1
2,chelsea,forest hills,2
2,east harlem,mott haven,1
2,hamilton heights,central park,1
2,cobble hill,financial district,2
2,clinton,gramercy,99
2,clinton,JFK,22
2,little italy,fort green,1
2,clinton,williamsburg,1
2,woodside,LGA,1
2,chinatown,greenwich village,5
2,yorkville,carnegie hill,15
2,harlem,east village,2
2,east village,murray hill,66
2,carnegie hill,hunts point,1
2,yorkville,sunny side,1
2,chelsea,astoria-long island city,3
2,financial district,north sutton area,6
2,upper east side,carroll gardens,1
2,sunny side,murray hill,4
2,upper west side,brooklyn-downtown,2
2,mott haven,yorkville,1
2,JFK,central park,13
2,chelsea,washington heights,7
2,greenwich village,soho,119
2,forest hills,clinton,1
2,financial district,tribeca,90
2,clinton,yorkville,11
2,battery park,yorkville,1
2,JFK,east brooklyn,4
2,gramercy,lower east side,89
2,east village,JFK,13
2,murray hill,east village,43
2,washington heights,morningside heights,2
2,JFK,hunts point,1
2,yorkville,garment district,11
2,financial district,bay ridge,1
2,soho,tribeca,64
2,JFK,park slope,19
2,washington heights,clinton,1
2,LGA,fort green,19
2,soho,forest hills,1
2,sunny side,chelsea,5
2,jackson height,ridgewood,1
2,JFK,jamaica,14
2,central park,clinton,29
2,upper east side,soho,55
2,greewood,boerum hill,1
2,LGA,south bronx,1
2,greenwich village,harlem,2
2,upper west side,morris park,2
2,midtown,washington heights,22
2,midtown,midtown,2357
2,central park,chinatown,1
2,greenwich village,chinatown,6
2,battery park,chelsea,54
2,fort green,gramercy,1
2,tribeca,battery park,43
2,chelsea,garment district,345
2,upper east side,utopia,1
2,williamsburg,upper west side,1
2,soho,gramercy,90
2,gramercy,astoria-long island city,4
2,morningside heights,yorkville,5
2,chinatown,williamsburg,1
2,astoria-long island city,forest hills,2
2,midtown,high bridge,1
2,lower east side,soho,32
2,clinton,clinton,154
2,clinton,central park,19
2,yorkville,yorkville,35
2,brooklyn-downtown,upper west side,1
2,clinton,tribeca,23
2,morningside heights,soho,3
2,chinatown,battery park,3
2,west village,chinatown,2
2,greenwich village,garment district,141
2,financial district,sunset park,2
2,high bridge,brooklyn-downtown,1
2,LGA,riverdale,1
2,sunny side,forest hills,1
2,upper east side,fort green,9
2,garment district,harlem,9
2,little italy,west village,14
2,financial district,soho,53
2,chelsea,LGA,47
2,fort green,park slope,1
2,gramercy,JFK,32
2,chinatown,carnegie hill,1
2,west village,yorkville,2
2,soho,upper west side,17
2,chelsea,clinton,174
2,mott haven,harlem,1
2,chelsea,kwq gardens,1
2,chinatown,mapleton-flatlands,1
2,brooklyn-downtown,gramercy,5
2,williamsburg,tribeca,1
2,JFK,parkchester,3
2,greenwich village,morningside heights,1
2,gramercy,forest hills,2
2,williamsburg,gramercy,1
2,battery park,maspeth,1
2,cobble hill,fort green,1
2,JFK,the rockaways,3
2,gramercy,carroll gardens,6
2,little italy,williamsburg,4
2,upper west side,west village,26
2,midtown,clinton,398
2,mott haven,upper west side,1
2,astoria-long island city,midtown,20
2,LGA,dyker heights,1
2,lower east side,lower east side,43
2,clinton,LGA,27
2,LGA,morningside heights,8
2,chelsea,chinatown,6
2,lower east side,ridgewood,1
2,fort green,chelsea,1
2,harlem,east harlem,14
2,murray hill,east harlem,3
2,woodside,midtown,1
2,west village,LGA,6
2,yorkville,LGA,4
2,battery park,battery park,19
2,little italy,boerum hill,1
2,JFK,high bridge,2
2,east village,brooklyn-downtown,3
2,gramercy,clinton,70
2,upper east side,north sutton area,184
2,battery park,east village,8
2,north sutton area,murray hill,52
2,kwq gardens,upper east side,1
2,JFK,laurelton,6
2,brooklyn-downtown,mott haven,1
2,LGA,canarsie,2
2,harlem,gramercy,3
2,west village,fort green,4
2,east village,LGA,16
2,boerum hill,williamsburg,2
2,clinton,union port,1
2,boerum hill,park slope,3
2,williamsburg,woodside,1
2,harlem,yorkville,10
2,west village,little italy,12
2,boerum hill,cobble hill,1
2,washington heights,JFK,2
2,chelsea,boerum hill,2
2,chinatown,brooklyn-downtown,2
2,little italy,garment district,8
2,harlem,garment district,1
2,LGA,east village,16
2,midtown,parkchester,1
2,west village,north sutton area,3
2,financial district,battery park,43
2,lower east side,washington heights,2
2,tribeca,williamsburg,4
2,williamsburg,brooklyn-downtown,4
2,gramercy,south bronx,1
2,north sutton area,JFK,2
2,upper west side,LGA,50
2,upper west side,chelsea,137
2,battery park,little italy,6
2,yorkville,mott haven,1
2,yorkville,east harlem,20
2,JFK,inwood,4
2,midtown,mapleton-flatlands,1
2,harlem,upper east side,12
2,garment district,south bronx,1
2,chinatown,fort green,1
2,brooklyn-downtown,chelsea,2
2,greenwich village,central park,11
2,upper east side,union port,1
2,greenwich village,brooklyn-downtown,2
2,midtown,tremont,2
2,little italy,jackson height,1
2,battery park,JFK,10
2,gramercy,woodhaven-richmond hill,2
2,chelsea,upper west side,92
2,yorkville,chelsea,2
2,clinton,brooklyn-downtown,1
2,midtown,spuyten duyvil,2
2,midtown,LGA,362
2,morningside heights,upper west side,82
2,JFK,dyker heights,3
2,garment district,upper west side,118
2,greewood,carroll gardens,1
2,chelsea,central park,18
2,LGA,battery park,12
2,east village,boerum hill,1
2,gramercy,upper east side,299
2,murray hill,morningside heights,2
2,upper east side,south bronx,3
2,park slope,brooklyn-downtown,2
2,battery park,flushing,1
2,midtown,forest hills,2
2,little italy,brooklyn-downtown,1
2,morningside heights,hamilton heights,2
2,chelsea,mapleton-flatlands,1
2,sunny side,west village,1
2,financial district,park slope,1
2,chinatown,harlem,1
2,upper west side,middle village,1
2,astoria-long island city,financial district,3
2,JFK,carnegie hill,3
2,upper east side,woodside,7
2,upper west side,upper west side,1477
2,flushing,flushing,1
2,morningside heights,chelsea,5
2,JFK,south bronx,1
2,clinton,hamilton heights,5
2,brownsville,fort green,1
2,boerum hill,west village,1
2,brooklyn-downtown,carroll gardens,2
2,north sutton area,midtown,169
2,sunny side,JFK,3
2,garment district,east village,30
2,LGA,clinton,49
2,carroll gardens,soho,1
2,garment district,astoria-long island city,4
2,west village,lower east side,20
2,chelsea,morningside heights,5
2,east harlem,east harlem,7
2,carroll gardens,chelsea,1
2,murray hill,forest hills,4
2,astoria-long island city,woodhaven-richmond hill,1
2,LGA,east harlem,2
2,upper east side,jackson height,7
2,murray hill,brooklyn-downtown,2
2,gramercy,park slope,6
2,murray hill,bedford-stuyvesant,2
2,jamaica,midtown,1
2,utopia,midtown,1
2,morningside heights,clinton,8
2,brooklyn-downtown,brooklyn-downtown,3
2,carnegie hill,east harlem,21
2,boerum hill,JFK,1
2,tribeca,JFK,6
2,financial district,jamaica,1
2,murray hill,chelsea,165
2,garment district,west village,62
2,chelsea,carroll gardens,1
2,carnegie hill,LGA,7
2,financial district,JFK,17
2,soho,cobble hill,1
2,financial district,greewood,1
2,astoria-long island city,williamsburg,2
2,JFK,bedford park,5
2,little italy,washington heights,1
2,JFK,springfield gardens,3
2,murray hill,JFK,43
2,LGA,throggs neck,1
2,clinton,greenwich village,36
2,JFK,brownsville,5
2,midtown,north sutton area,80
2,inwood,washington heights,1
2,cobble hill,tribeca,1
