temp,from,to,count
2,financial district,central park,19
2,greenwich village,LGA,32
2,chinatown,cobble hill,1
2,chinatown,tribeca,9
2,midtown,parkchester,3
2,upper west side,spuyten duyvil,2
2,east harlem,north sutton area,1
2,midtown,astoria-long island city,32
2,upper west side,garment district,181
2,lower east side,garment district,55
2,brooklyn-downtown,greenwich village,2
2,upper east side,sunny side,30
2,upper east side,brooklyn-downtown,7
2,financial district,LGA,79
2,midtown,chinatown,31
2,clinton,east harlem,3
2,tribeca,little italy,21
2,JFK,tribeca,22
2,upper west side,harlem,117
2,williamsburg,east village,1
2,clinton,bay ridge,1
2,midtown,boerum hill,3
2,fort green,brooklyn-downtown,3
2,sunny side,glendale,1
2,gramercy,flushing,2
2,LGA,bushwick,29
2,LGA,kings bridge,6
2,gramercy,woodlawn-nordwood,1
2,hamilton heights,LGA,2
2,battery park,lower east side,27
2,woodside,jackson height,4
2,financial district,borough park,3
2,upper west side,east harlem,46
2,east village,central park,9
2,lower east side,boerum hill,4
2,garment district,tribeca,64
2,financial district,harlem,4
2,east harlem,murray hill,2
2,bushwick,garment district,1
2,chinatown,boerum hill,2
2,boerum hill,bay ridge,1
2,clinton,north sutton area,2
2,west village,clinton,43
2,gramercy,morningside heights,3
2,midtown,battery park,202
2,east village,midtown,120
2,midtown,murray hill,963
2,murray hill,boerum hill,2
2,garment district,gramercy,521
2,clinton,carnegie hill,10
2,tribeca,north sutton area,6
2,jamaica,jamaica,7
2,battery park,fort green,1
2,chinatown,little italy,4
2,greenwich village,upper west side,45
2,chelsea,upper east side,234
2,east village,north sutton area,4
2,east harlem,midtown,8
2,morningside heights,harlem,25
2,upper west side,lower east side,6
2,murray hill,greenwich village,165
2,tribeca,upper west side,17
2,central park,north sutton area,8
2,kwq gardens,jackson height,2
2,midtown,throggs neck,1
2,upper east side,gravesend-sheepshead bay,3
2,upper west side,tribeca,28
2,upper east side,east harlem,141
2,lower east side,upper east side,30
2,williamsburg,park slope,1
2,williamsburg,garment district,2
2,woodside,upper east side,1
2,east village,carnegie hill,5
2,woodside,woodside,28
2,greenwich village,financial district,91
2,forest hills,upper east side,1
2,LGA,springfield gardens,1
2,gramercy,LGA,124
2,LGA,Auburndale,4
2,queensboro hill,flushing,1
2,upper east side,williamsburg,17
2,spuyten duyvil,morningside heights,1
2,brooklyn-downtown,garment district,2
2,washington heights,inwood,2
2,williamsburg,greenwich village,3
2,soho,fort green,14
2,woodhaven-richmond hill,JFK,1
2,north sutton area,carnegie hill,23
2,flushing,midtown,2
2,LGA,cobble hill,8
2,garment district,williamsburg,20
2,garment district,clinton,523
2,gramercy,garment district,544
2,jackson height,gramercy,1
2,greenwich village,kings bridge,2
2,tribeca,fort green,4
2,JFK,greewood,4
2,williamsburg,williamsburg,18
2,JFK,woodside,9
2,central park,central park,135
2,battery park,chinatown,16
2,yorkville,morningside heights,19
2,woodside,flushing,1
2,garment district,queensboro hill,1
2,carnegie hill,sunny side,1
2,LGA,JFK,43
2,garment district,washington heights,11
2,murray hill,yorkville,18
2,jackson height,jackson height,11
2,east harlem,fordham,2
2,clinton,sunset park,1
2,murray hill,kwq gardens,1
2,tribeca,gramercy,77
2,lower east side,murray hill,36
2,battery park,boerum hill,2
2,lower east side,morningside heights,5
2,sunny side,jamaica,1
2,yorkville,JFK,5
2,lower east side,east village,96
2,LGA,harlem,33
2,upper west side,east village,21
2,LGA,park slope,37
2,JFK,murray hill,96
2,williamsburg,bedford-stuyvesant,3
2,carroll gardens,bedford-stuyvesant,1
2,garment district,mott haven,4
2,north sutton area,upper west side,25
2,tribeca,financial district,116
2,flushing,clinton,1
2,greenwich village,bedford-stuyvesant,6
2,bedford-stuyvesant,upper west side,1
2,north sutton area,lower east side,4
2,east harlem,LGA,1
2,woodhaven-richmond hill,garment district,1
2,LGA,bay ridge,8
2,financial district,bedford-stuyvesant,1
2,upper west side,north sutton area,30
2,woodside,gramercy,2
2,midtown,kings bridge,1
2,soho,morningside heights,2
2,yorkville,soho,2
2,north sutton area,sunny side,10
2,jamaica,upper east side,1
2,midtown,jackson height,11
2,clinton,fort green,2
2,east village,financial district,65
2,central park,high bridge,2
2,garment district,park slope,9
2,financial district,financial district,222
2,east village,glendale,2
2,cobble hill,chelsea,2
2,greenwich village,borough park,1
2,LGA,jackson height,33
2,hamilton heights,south bronx,1
2,LGA,kwq gardens,12
2,clinton,greewood,1
2,cobble hill,midtown,3
2,JFK,country club,2
2,JFK,canarsie,18
2,yorkville,gramercy,9
2,murray hill,financial district,114
2,maspeth,clinton,2
2,hamilton heights,kings bridge,1
2,central park,greenwich village,8
2,harlem,inwood,1
2,north sutton area,upper east side,262
2,upper west side,flushing,1
2,east harlem,central park,4
2,tribeca,borough park,2
2,north sutton area,soho,2
2,chinatown,clinton,10
2,lower east side,midtown,94
2,battery park,central park,10
2,chelsea,brooklyn-downtown,2
2,fort green,upper east side,2
2,tribeca,east brooklyn,1
2,chelsea,little italy,40
2,garment district,boerum hill,1
2,east village,greewood,2
2,JFK,union port,1
2,utopia,upper west side,1
2,harlem,tribeca,1
2,williamsburg,soho,3
2,upper east side,soundview,1
2,east village,gramercy,214
2,clinton,clinton,299
2,corona,upper east side,1
2,LGA,forest hills,22
2,corona,yorkville,2
2,chinatown,lower east side,17
2,chelsea,lower east side,73
2,brooklyn-downtown,bushwick,1
2,east harlem,financial district,2
2,little italy,lower east side,33
2,lower east side,gramercy,103
2,JFK,city island,1
2,garment district,garment district,345
2,utopia,battery park,1
2,gramercy,battery park,54
2,east harlem,bedford-stuyvesant,2
2,upper west side,greenwich village,41
2,garment district,riverdale,3
2,clinton,washington heights,12
2,financial district,jackson height,2
2,central park,forest hills,1
2,LGA,midtown,967
2,JFK,sunny side,26
2,forest hills,astoria-long island city,1
2,jamaica,soho,1
2,LGA,university heights,4
2,murray hill,chelsea,228
2,carnegie hill,soho,7
2,LGA,clifton,1
2,bedford-stuyvesant,brownsville,3
2,LGA,tribeca,26
2,battery park,tribeca,55
2,central park,harlem,33
2,yorkville,murray hill,6
2,central park,astoria-long island city,7
2,east village,bushwick,1
2,yorkville,lower east side,2
2,east village,sunny side,6
2,clinton,east village,28
2,soho,upper east side,67
2,financial district,morningside heights,2
2,cobble hill,LGA,1
2,midtown,yorkville,80
2,astoria-long island city,mott haven,2
2,north sutton area,little italy,2
2,jamaica,astoria-long island city,3
2,financial district,astoria-long island city,4
2,garment district,greenwich village,167
2,greenwich village,bensonhurst,2
2,midtown,mott haven,3
2,midtown,brownsville,1
2,west village,williamsburg,3
2,soho,JFK,30
2,astoria-long island city,sunny side,29
2,east harlem,garment district,1
2,east village,yorkville,4
2,garment district,woodhaven-richmond hill,2
2,LGA,fordham,4
2,battery park,west village,41
2,garment district,bay ridge,2
2,forest hills,jackson height,3
2,upper east side,gramercy,570
2,upper east side,JFK,103
2,LGA,woodside,17
2,garment district,financial district,184
2,astoria-long island city,east village,3
2,JFK,williams bridge,2
2,gramercy,maspeth,5
2,midtown,richmondtown,2
2,jackson height,garment district,1
2,chelsea,williamsburg,10
2,williamsburg,midtown,7
2,carnegie hill,morningside heights,9
2,upper east side,east village,73
2,gramercy,williamsburg,32
2,lower east side,tribeca,33
2,upper west side,jackson height,1
2,east village,washington heights,6
2,morningside heights,spuyten duyvil,1
2,gramercy,bedford-stuyvesant,4
2,midtown,upper east side,2615
2,carnegie hill,greenwich village,6
2,soho,chinatown,17
2,upper east side,university heights,5
2,central park,battery park,7
2,mott haven,mott haven,9
2,bushwick,little italy,1
2,murray hill,harlem,12
2,kwq gardens,kwq gardens,1
2,gramercy,upper west side,136
2,midtown,chelsea,839
2,canarsie,fort green,1
2,upper west side,utopia,1
2,upper west side,jamaica,2
2,upper west side,washington heights,79
2,battery park,north sutton area,4
2,upper west side,cobble hill,3
2,lower east side,central park,4
2,midtown,fordham,1
2,upper west side,sunny side,4
2,tribeca,west village,84
2,forest hills,flushing,1
2,brooklyn-downtown,murray hill,2
2,murray hill,west village,50
2,tribeca,soho,120
2,saintalbans,saintalbans,1
2,clinton,lower east side,18
2,harlem,lower east side,3
2,greenwich village,JFK,12
2,LGA,boerum hill,9
2,chinatown,bedford-stuyvesant,1
2,JFK,little italy,11
2,murray hill,williamsburg,5
2,greenwich village,greenwich village,298
2,upper west side,park slope,1
2,yorkville,midtown,50
2,east harlem,wakefield-williamsbridge,1
2,LGA,bedford-stuyvesant,41
2,carroll gardens,sunset park,2
2,upper east side,kwq gardens,1
2,riverdale,midtown,1
2,midtown,inwood,4
2,chinatown,west village,1
2,clinton,astoria-long island city,4
2,battery park,midtown,167
2,maspeth,sunny side,1
2,carnegie hill,hamilton heights,2
2,LGA,sunset park,9
2,chinatown,upper east side,6
2,greenwich village,lower east side,107
2,clinton,inwood,1
2,central park,lower east side,10
2,central park,midtown,358
2,upper east side,garment district,424
2,chinatown,JFK,1
2,tribeca,clinton,40
2,yorkville,east village,4
2,hamilton heights,JFK,3
2,harlem,midtown,8
2,chelsea,carnegie hill,27
2,murray hill,south bronx,1
2,JFK,forest hills,33
2,jackson height,flushing,4
2,brooklyn-downtown,fort green,10
2,greenwich village,washington heights,2
2,midtown,harlem,39
2,chelsea,park slope,17
2,clinton,bedford-stuyvesant,1
2,south bronx,mott haven,1
2,upper east side,lower east side,49
2,tribeca,brooklyn-downtown,5
2,LGA,queensboro hill,5
2,upper west side,astoria-long island city,8
2,greenwich village,carnegie hill,11
2,east village,little italy,24
2,carroll gardens,brooklyn-downtown,1
2,east harlem,upper west side,15
2,greenwich village,bushwick,2
2,williamsburg,upper west side,1
2,borough park,gravesend-sheepshead bay,2
2,JFK,queensboro hill,4
2,upper east side,battery park,34
2,park slope,bedford-stuyvesant,2
2,murray hill,fort green,4
2,upper east side,flushing,1
2,lower east side,greenwich village,78
2,JFK,financial district,90
2,north sutton area,garment district,26
2,hamilton heights,washington heights,5
2,lower east side,JFK,15
2,central park,washington heights,7
2,upper east side,bedford-stuyvesant,4
2,chelsea,LGA,87
2,woodside,maspeth,1
2,soho,battery park,62
2,lower east side,astoria-long island city,1
2,clinton,garment district,456
2,carroll gardens,garment district,1
2,upper east side,riverdale,4
2,financial district,upper west side,29
2,carroll gardens,midtown,1
2,jackson height,forest hills,1
2,west village,morningside heights,1
2,garment district,fordham,1
2,flushing,jackson height,5
2,JFK,east village,28
2,sunny side,maspeth,8
2,harlem,hamilton heights,15
2,yorkville,north sutton area,1
2,gramercy,spuyten duyvil,2
2,LGA,carroll gardens,11
2,tremont,tremont,1
2,hamilton heights,morningside heights,11
2,washington heights,washington heights,20
2,lower east side,west village,34
2,morningside heights,washington heights,7
2,gramercy,brooklyn-downtown,7
2,morningside heights,tremont,2
2,clinton,forest hills,1
2,sunset park,carroll gardens,2
2,LGA,LGA,41
2,murray hill,chinatown,16
2,north sutton area,yorkville,5
2,mott haven,hunts point,1
2,kwq gardens,west village,2
2,JFK,yorkville,9
2,financial district,gravesend-sheepshead bay,1
2,upper west side,JFK,80
2,lower east side,jackson height,2
2,carnegie hill,central park,32
2,chinatown,hamilton heights,2
2,williamsburg,little italy,1
2,mott haven,bedford-stuyvesant,1
2,upper east side,park slope,12
2,east harlem,inwood,1
2,kwq gardens,utopia,3
2,midtown,fort green,16
2,murray hill,sunny side,2
2,greenwich village,cobble hill,1
2,jackson height,greenwich village,1
2,cobble hill,williamsburg,1
2,morningside heights,upper east side,45
2,sunny side,upper east side,13
2,chelsea,hamilton heights,3
2,astoria-long island city,woodside,9
2,north sutton area,high bridge,1
2,astoria-long island city,chelsea,3
2,financial district,little italy,33
2,little italy,greenwich village,39
2,murray hill,astoria-long island city,13
2,tribeca,tribeca,64
2,carnegie hill,little italy,1
2,woodside,williamsburg,1
2,midtown,JFK,313
2,yorkville,carroll gardens,2
2,tribeca,yorkville,1
2,battery park,LGA,20
2,brooklyn-downtown,cobble hill,2
2,flushing,flushing,3
2,east harlem,carnegie hill,2
2,garment district,north sutton area,25
2,soho,soho,86
2,chelsea,north sutton area,13
2,east village,williamsburg,7
2,garment district,jamaica,1
2,murray hill,washington heights,4
2,park slope,midtown,3
2,gramercy,soho,260
2,JFK,astoria-long island city,38
2,washington heights,riverdale,1
2,jamaica,murray hill,1
2,fort green,bedford-stuyvesant,2
2,financial district,sunny side,6
2,gramercy,financial district,171
2,greenwich village,west village,193
2,murray hill,upper east side,464
2,forest hills,soho,1
2,LGA,gravesend-sheepshead bay,5
2,murray hill,maspeth,1
2,battery park,upper east side,26
2,carnegie hill,midtown,206
2,soho,north sutton area,1
2,chelsea,parkchester,2
2,harlem,upper west side,56
2,little italy,gramercy,62
2,hamilton heights,harlem,24
2,greenwich village,upper east side,132
2,upper west side,sunset park,1
2,murray hill,ridgewood,1
2,soho,harlem,1
2,JFK,middle village,5
2,brooklyn-downtown,astoria-long island city,1
2,harlem,morris heights,2
2,central park,west village,6
2,soho,clinton,51
2,upper west side,soundview,4
2,chelsea,woodside,2
2,clinton,boerum hill,1
2,west village,murray hill,41
2,clinton,utopia,1
2,upper west side,university heights,1
2,chinatown,garment district,15
2,carroll gardens,financial district,5
2,garment district,brownsville,4
2,washington heights,tremont,1
2,east brooklyn,east brooklyn,4
2,JFK,gramercy,118
2,washington heights,harlem,5
2,upper east side,boerum hill,1
2,sunny side,astoria-long island city,27
2,upper east side,borough park,1
2,soho,carroll gardens,1
2,chelsea,flushing,2
2,carroll gardens,astoria-long island city,1
2,murray hill,springfield gardens,1
2,battery park,carnegie hill,1
2,east village,greenwich village,189
2,chinatown,LGA,1
2,upper east side,sunset park,2
2,clinton,south bronx,2
2,hamilton heights,astoria-long island city,2
2,east village,east village,146
2,east harlem,upper east side,43
2,LGA,bedford park,6
2,murray hill,inwood,1
2,garment district,greewood,2
2,park slope,boerum hill,3
2,gramercy,mott haven,1
2,central park,gramercy,39
2,murray hill,LGA,99
2,garment district,yorkville,38
2,astoria-long island city,jackson height,5
2,JFK,flushing,13
2,chinatown,high bridge,2
2,midtown,garment district,1591
2,JFK,williamsburg,36
2,JFK,bushwick,10
2,gramercy,the rockaways,2
2,upper west side,riverdale,5
2,garment district,richmondtown,2
2,brooklyn-downtown,tribeca,3
2,midtown,woodhaven-richmond hill,2
2,boerum hill,gravesend-sheepshead bay,2
2,clinton,upper east side,192
2,central park,soho,8
2,little italy,chelsea,53
2,JFK,fort green,68
2,LGA,west village,27
2,fort green,little italy,1
2,central park,upper west side,274
2,midtown,bay ridge,3
2,battery park,park slope,1
2,maspeth,midtown,1
2,midtown,tribeca,159
2,JFK,borough park,7
2,LGA,yorkville,17
2,washington heights,north sutton area,1
2,east village,chelsea,126
2,chinatown,east village,9
2,upper east side,greenwich village,169
2,washington heights,little neck,1
2,hamilton heights,soho,1
2,clinton,mott haven,2
2,kwq gardens,flushing,1
2,greenwich village,east village,168
2,gramercy,chinatown,27
2,central park,upper east side,292
2,east harlem,clinton,1
2,williamsburg,bedford park,1
2,little italy,carroll gardens,1
2,midtown,morris heights,1
2,greenwich village,astoria-long island city,2
2,little italy,harlem,3
2,upper west side,chinatown,2
2,tribeca,washington heights,2
2,LGA,utopia,7
2,lower east side,chinatown,13
2,JFK,harlem,16
2,murray hill,jackson height,3
2,lower east side,country club,1
2,upper east side,tremont,4
2,greenwich village,east harlem,2
2,upper east side,LGA,137
2,williamsburg,financial district,3
2,LGA,little neck,8
2,north sutton area,east harlem,2
2,east village,upper west side,20
2,hamilton heights,upper west side,9
2,carroll gardens,boerum hill,1
2,east village,fort green,2
2,east harlem,lower east side,1
2,north sutton area,carroll gardens,1
2,clinton,chelsea,411
2,williamsburg,fort green,4
2,midtown,greewood,5
2,tribeca,central park,9
2,chinatown,chelsea,11
2,tribeca,greenwich village,102
2,murray hill,soho,80
2,midtown,financial district,361
2,lower east side,battery park,12
2,north sutton area,chelsea,23
2,financial district,middle village,1
2,west village,tribeca,55
2,north sutton area,south bronx,2
2,yorkville,south bronx,1
2,sunny side,upper west side,3
2,sunny side,sunny side,107
2,chelsea,middle village,1
2,boerum hill,carroll gardens,5
2,west village,greewood,2
2,upper east side,chelsea,198
2,greenwich village,carroll gardens,1
2,JFK,lower east side,30
2,little italy,north sutton area,2
2,clinton,borough park,3
2,battery park,soho,63
2,lower east side,yorkville,1
2,little neck,little neck,1
2,little italy,murray hill,14
2,upper west side,soho,25
2,bedford-stuyvesant,williamsburg,6
2,JFK,washington heights,18
2,fordham,south bronx,1
2,lower east side,brooklyn-downtown,9
2,carnegie hill,upper west side,175
2,cobble hill,upper east side,2
2,garment district,midtown,1810
2,financial district,bushwick,4
2,carnegie hill,north sutton area,6
2,cobble hill,cobble hill,2
2,astoria-long island city,garment district,4
2,midtown,sunny side,35
2,tribeca,midtown,165
2,chelsea,east village,100
2,midtown,morris park,1
2,morningside heights,east harlem,16
2,corona,garment district,2
2,clinton,chinatown,14
2,woodside,garment district,1
2,tribeca,upper east side,27
2,financial district,mapleton-flatlands,6
2,LGA,central park,30
2,brooklyn-downtown,bedford-stuyvesant,1
2,central park,tribeca,6
2,springfield gardens,laurelton,1
2,springfield gardens,springfield gardens,4
2,LGA,queens village,4
2,fort green,garment district,1
2,carnegie hill,garment district,18
2,greenwich village,midtown,284
2,chelsea,yorkville,10
2,LGA,maspeth,7
2,LGA,gramercy,178
2,JFK,greenwich village,36
2,mott haven,LGA,1
2,battery park,financial district,106
2,brooklyn-downtown,canarsie,1
2,gramercy,north sutton area,54
2,lower east side,bedford-stuyvesant,11
2,brooklyn-downtown,LGA,4
2,carnegie hill,lower east side,1
2,west village,chelsea,273
2,fort green,williamsburg,3
2,garment district,university heights,1
2,soho,astoria-long island city,3
2,soho,garment district,165
2,lower east side,little italy,30
2,upper west side,wakefield-williamsbridge,1
2,williamsburg,chinatown,2
2,little italy,upper east side,21
2,jamaica,battery park,2
2,upper west side,forest hills,1
2,gramercy,east harlem,10
2,JFK,little neck,10
2,upper west side,williamsburg,5
2,garment district,soho,144
2,lower east side,riverdale,1
2,morningside heights,central park,15
2,west village,greenwich village,147
2,fort green,tribeca,1
2,midtown,soho,270
2,carnegie hill,williamsburg,1
2,central park,murray hill,32
2,boerum hill,brooklyn-downtown,2
2,lower east side,laurelton,1
2,clinton,riverdale,2
2,utopia,east village,1
2,east harlem,gramercy,6
2,lower east side,clinton,13
2,garment district,canarsie,2
2,JFK,clifton,2
2,jackson height,LGA,5
2,JFK,soho,35
2,upper east side,upper east side,5461
2,jamaica,gramercy,2
2,west village,high bridge,1
2,boerum hill,fort green,4
2,east village,clinton,21
2,sunny side,williamsburg,4
2,west village,bedford-stuyvesant,2
2,upper east side,forest hills,9
2,upper west side,upper east side,1062
2,east harlem,morningside heights,1
2,washington heights,midtown,1
2,garment district,parkchester,2
2,north sutton area,east village,13
2,JFK,bensonhurst,4
2,north sutton area,west village,5
2,carnegie hill,east village,3
2,JFK,hamilton heights,14
2,JFK,clinton,84
2,harlem,central park,10
2,corona,kwq gardens,1
2,financial district,chelsea,137
2,soho,williamsburg,16
2,tremont,fordham,1
2,midtown,woodside,7
2,carnegie hill,yorkville,45
2,morningside heights,lower east side,2
2,chelsea,jamaica,1
2,greenwich village,clinton,61
2,east village,astoria-long island city,2
2,financial district,washington heights,3
2,west village,upper west side,39
2,financial district,brooklyn-downtown,13
2,east harlem,university heights,1
2,clinton,murray hill,145
2,battery park,clinton,42
2,midtown,south bronx,4
2,JFK,university heights,1
2,LGA,garment district,209
2,north sutton area,washington heights,5
2,chelsea,battery park,81
2,bay ridge,dyker heights,1
2,JFK,bedford-stuyvesant,31
2,financial district,chinatown,74
2,little italy,central park,5
2,brooklyn-downtown,sunset park,1
2,JFK,bay ridge,15
2,chinatown,murray hill,3
2,gramercy,harlem,19
2,JFK,woodhaven-richmond hill,18
2,garment district,central park,109
2,chinatown,park slope,2
2,greewood,brooklyn-downtown,1
2,sunny side,financial district,1
2,williamsburg,chelsea,1
2,upper east side,bay ridge,3
2,high bridge,high bridge,3
2,chelsea,bedford-stuyvesant,4
2,springfield gardens,little neck,2
2,midtown,kwq gardens,4
2,west village,upper east side,53
2,clinton,soho,73
2,tribeca,east village,21
2,JFK,north sutton area,9
2,north sutton area,fort green,4
2,LGA,glendale,5
2,little italy,midtown,49
2,JFK,kwq gardens,12
2,upper west side,hamilton heights,54
2,upper west side,morningside heights,245
2,midtown,carnegie hill,256
2,LGA,flushing,5
2,upper west side,central park,242
2,north sutton area,astoria-long island city,6
2,west village,carnegie hill,6
2,midtown,jamaica,1
2,LGA,murray hill,149
2,bedford-stuyvesant,brooklyn-downtown,4
2,corona,midtown,4
2,financial district,west village,64
2,central park,sunny side,3
2,north sutton area,jackson height,2
2,woodside,park slope,1
2,east village,garment district,56
2,battery park,astoria-long island city,1
2,murray hill,midtown,861
2,JFK,morningside heights,12
2,north sutton area,bedford-stuyvesant,1
2,greenwich village,murray hill,104
2,yorkville,williamsburg,4
2,corona,tribeca,1
2,LGA,morris heights,2
2,yorkville,hamilton heights,4
2,jamaica,clinton,4
2,west village,sunny side,3
2,brooklyn-downtown,gravesend-sheepshead bay,2
2,upper west side,mott haven,3
2,morningside heights,carnegie hill,7
2,mapleton-flatlands,greenwich village,1
2,yorkville,washington heights,2
2,central park,hamilton heights,5
2,carnegie hill,battery park,3
2,garment district,LGA,120
2,financial district,williamsburg,12
2,JFK,upper east side,132
2,garment district,inwood,1
2,boerum hill,bushwick,3
2,greenwich village,sunny side,3
2,gramercy,east village,215
2,clinton,little italy,16
2,clinton,JFK,38
2,soho,bedford-stuyvesant,2
2,JFK,JFK,144
2,williamsburg,LGA,1
2,murray hill,murray hill,187
2,upper east side,inwood,2
2,LGA,middle village,6
2,morningside heights,high bridge,1
2,upper east side,hamilton heights,18
2,greenwich village,williamsburg,16
2,lower east side,east harlem,1
2,chinatown,financial district,34
2,north sutton area,forest hills,1
2,jamaica,garment district,1
2,central park,financial district,21
2,mott haven,south bronx,2
2,soho,LGA,28
2,clinton,midtown,757
2,midtown,greenwich village,314
2,lower east side,chelsea,51
2,upper west side,battery park,20
2,JFK,battery park,31
2,chelsea,south bronx,2
2,sunny side,midtown,5
2,upper east side,morningside heights,72
2,west village,jackson height,1
2,JFK,chelsea,84
2,midtown,morningside heights,63
2,carnegie hill,harlem,10
2,garment district,high bridge,2
2,fort green,north sutton area,1
2,west village,financial district,36
2,brooklyn-downtown,financial district,6
2,east village,carroll gardens,2
2,tribeca,bedford-stuyvesant,3
2,little italy,clinton,14
2,mapleton-flatlands,mapleton-flatlands,1
2,central park,little italy,2
2,garment district,throggs neck,2
2,chinatown,gramercy,14
2,astoria-long island city,greenwich village,1
2,sunny side,east village,1
2,morris heights,east harlem,1
2,east harlem,woodhaven-richmond hill,1
2,lower east side,greewood,1
2,astoria-long island city,central park,2
2,gramercy,little italy,53
2,chelsea,midtown,952
2,greewood,bedford-stuyvesant,1
2,carnegie hill,tribeca,5
2,midtown,university heights,1
2,greenwich village,chelsea,386
2,central park,south bronx,1
2,financial district,kwq gardens,1
2,yorkville,central park,23
2,gramercy,jamaica,2
2,mott haven,lower east side,1
2,chinatown,soho,7
2,financial district,bensonhurst,1
2,chelsea,greenwich village,367
2,central park,fort green,2
2,hamilton heights,inwood,2
2,LGA,little italy,22
2,chinatown,central park,3
2,woodside,sunny side,2
2,williamsburg,upper east side,3
2,financial district,yorkville,10
2,jamaica,east harlem,1
2,LGA,mapleton-flatlands,9
2,utopia,JFK,2
2,east village,battery park,5
2,gramercy,central park,43
2,greenwich village,gramercy,340
2,clinton,battery park,42
2,upper west side,murray hill,80
2,bedford-stuyvesant,bushwick,2
2,carnegie hill,carnegie hill,52
2,bushwick,williamsburg,3
2,lower east side,fort green,2
2,LGA,upper west side,143
2,chelsea,greewood,2
2,JFK,kings bridge,2
2,bay ridge,carroll gardens,1
2,central park,garment district,51
2,east village,tribeca,22
2,chelsea,gramercy,589
2,tribeca,chinatown,21
2,williamsburg,bushwick,3
2,morningside heights,gramercy,1
2,woodhaven-richmond hill,woodhaven-richmond hill,2
2,garment district,middle village,4
2,maspeth,maspeth,1
2,hamilton heights,chelsea,2
2,fort green,cobble hill,3
2,lower east side,sunset park,1
2,murray hill,gramercy,531
2,astoria-long island city,JFK,5
2,chelsea,west village,236
2,fort green,boerum hill,2
2,brooklyn-downtown,chinatown,5
2,carroll gardens,fort green,2
2,clinton,upper west side,185
2,midtown,east harlem,31
2,upper east side,murray hill,458
2,JFK,LGA,63
2,JFK,mott haven,1
2,hamilton heights,garment district,1
2,carnegie hill,murray hill,21
2,murray hill,soundview,1
2,west village,woodside,2
2,morningside heights,JFK,9
2,JFK,west village,16
2,garment district,little italy,35
2,soho,inwood,2
2,chinatown,wakefield-williamsbridge,1
2,upper east side,clinton,201
2,central park,chinatown,3
2,jamaica,financial district,1
2,JFK,maspeth,3
2,financial district,midtown,377
2,cobble hill,brooklyn-downtown,2
2,murray hill,garment district,361
2,harlem,carnegie hill,1
2,sunny side,garment district,4
2,LGA,high bridge,2
2,garment district,gravesend-sheepshead bay,1
2,east village,harlem,2
2,murray hill,tribeca,44
2,gramercy,carnegie hill,35
2,utopia,clinton,1
2,chelsea,bushwick,5
2,east village,park slope,4
2,garment district,morningside heights,19
2,laurelton,springfield gardens,1
2,lower east side,lower east side,88
2,clinton,mapleton-flatlands,1
2,astoria-long island city,bushwick,1
2,garment district,chelsea,460
2,west village,garment district,135
2,LGA,north sutton area,18
2,astoria-long island city,upper west side,8
2,gramercy,sunny side,14
2,bushwick,forest hills,3
2,LGA,soho,44
2,garment district,carnegie hill,34
2,brownsville,gravesend-sheepshead bay,1
2,harlem,clinton,2
2,little italy,battery park,4
2,midtown,gravesend-sheepshead bay,2
2,central park,woodside,1
2,east village,upper east side,72
2,fort green,murray hill,2
2,clinton,bushwick,2
2,fort green,LGA,1
2,financial district,east village,35
2,LGA,saintalbans,13
2,garment district,carroll gardens,5
2,garment district,woodside,4
2,upper east side,bedford park,3
2,garment district,borough park,6
2,jamaica,upper west side,5
2,clinton,west village,73
2,carroll gardens,murray hill,1
2,east village,ridgewood,1
2,murray hill,clinton,165
2,sunny side,LGA,6
2,west village,battery park,56
2,soho,east village,59
2,sunny side,gramercy,5
2,astoria-long island city,upper east side,24
2,midtown,canarsie,1
2,garment district,soundview,1
2,central park,east village,1
2,battery park,garment district,65
2,washington heights,LGA,3
2,carroll gardens,carroll gardens,4
2,upper east side,carnegie hill,532
2,upper west side,midtown,1225
2,west village,JFK,15
2,garment district,laurelton,1
2,lower east side,north sutton area,5
2,JFK,morris heights,1
2,murray hill,upper west side,111
2,LGA,financial district,142
2,upper east side,upper west side,1237
2,cobble hill,gramercy,1
2,north sutton area,central park,6
2,financial district,dyker heights,1
2,brooklyn-downtown,williamsburg,8
2,jamaica,JFK,2
2,JFK,brooklyn-downtown,20
2,upper east side,west village,66
2,financial district,bedford park,1
2,upper west side,high bridge,4
2,gramercy,greenwich village,415
2,JFK,clearview,2
2,garment district,upper east side,446
2,clinton,woodside,2
2,west village,east village,32
2,boerum hill,boerum hill,15
2,central park,carnegie hill,35
2,JFK,richmondtown,1
2,clinton,glendale,2
2,morningside heights,morningside heights,48
2,astoria-long island city,LGA,17
2,LGA,laurelton,5
2,borough park,bedford-stuyvesant,2
2,astoria-long island city,fort green,1
2,harlem,high bridge,1
2,soho,flushing,1
2,LGA,clearview,5
2,midtown,gramercy,1443
2,financial district,gramercy,166
2,garment district,lower east side,91
2,hamilton heights,hamilton heights,19
2,east harlem,brooklyn-downtown,1
2,murray hill,battery park,32
2,tribeca,garment district,65
2,sunset park,bay ridge,1
2,gramercy,bushwick,3
2,midtown,utopia,1
2,little italy,JFK,9
2,jackson height,woodside,5
2,upper east side,harlem,96
2,financial district,clinton,88
2,JFK,boerum hill,10
2,chelsea,tremont,1
2,garment district,brooklyn-downtown,6
