YR--MODAHRMN,TEMP
201506200951,71
201506201051,68
201506201104,68
201506201151,68
201506201200,68
201506201251,69
201506201351,69
201506201451,70
201506201500,69
201506201524,69
201506201551,70
201506201651,71
201506201734,70
201506201751,70
201506201800,69
201506201851,70
201506201951,69
201506202051,69
201506202100,69
201506202151,70
201506202249,70
201506202251,72
201506202351,71
201506210000,71
201506210051,71
201506210151,72
201506210235,72
201506210251,****
201506210300,72
201506210351,72
201506210449,73
201506210451,72
201506210459,72
201506210551,72
201506210600,72
201506210651,72
201506210728,71
201506210751,72
201506210838,71
201506210851,72
201506210900,71
201506210951,72
201506211029,71
201506211051,72
201506211149,72
201506211151,72
201506211156,75
201506211200,75
201506211214,76
201506211238,76
201506211251,85
201506211351,86
201506211444,86
201506211451,86
201506211500,86
201506211551,88
201506211649,90
201506211651,88
201506211751,88
201506211800,87
201506211851,82
201506211951,*   7
201506212051,75
201506212100,75
201506212151,81
201506212242,81
201506212245,82
201506212249,84
201506212251,83
201506212351,83
201506220000,80
201506220051,80
201506220151,****
201506220251,78
201506220300,78
201506220351,78
201506220451,76
201506220459,75
201506220551,75
201506220600,75
201506220651,76
201506220751,77
201506220851,77
201506220900,79
201506220951,81
201506221051,83
201506221151,83
201506221200,85
201506221251,86
201506221351,87
201506221451,87
201506221500,86
201506221551,89
201506221651,87
201506221751,87
201506221800,89
201506221851,85
201506221951,79
201506222051,79
201506222100,77
201506222151,77
201506222251,76
201506222351,76
201506230000,75
201506230051,76
201506230151,****
201506230251,75
201506230300,75
201506230351,74
201506230451,73
201506230459,73
201506230551,73
201506230600,74
201506230651,76
201506230751,78
201506230851,78
201506230900,79
201506230951,80
201506231051,81
201506231151,81
201506231200,83
201506231251,84
201506231351,84
201506231451,84
201506231500,84
201506231551,88
201506231651,82
201506231751,82
201506231800,83
201506231851,82
201506231951,82
201506232051,82
201506232100,82
201506232151,82
201506232212,84
201506232251,80
201506232351,79
201506240000,79
201506240022,77
201506240051,79
201506240151,****
201506240251,76
201506240300,76
201506240351,74
201506240451,71
201506240459,70
201506240551,70
201506240600,69
201506240651,71
201506240751,73
201506240851,73
201506240900,75
201506240951,78
201506241051,80
201506241151,80
201506241200,81
201506241251,84
201506241351,85
201506241451,85
201506241500,84
201506241551,85
201506241651,85
201506241751,85
201506241800,85
201506241851,83
201506241951,82
201506242051,82
201506242100,80
201506242151,78
201506242251,77
201506242351,77
201506250000,76
201506250051,74
201506250151,****
201506250251,72
201506250300,72
201506250351,72
201506250451,70
201506250459,68
201506250551,68
201506250600,70
201506250651,73
201506250751,74
201506250851,74
201506250900,76
201506250951,78
201506251051,80
201506251151,80
201506251200,80
201506251251,80
201506251351,79
201506251451,79
201506251500,79
201506251551,77
201506251651,75
201506251751,75
201506251800,74
201506251851,74
201506251951,73
201506252051,73
201506252100,72
201506252151,72
201506252251,73
201506252351,73
201506260000,73
201506260051,72
201506260151,****
201506260251,72
201506260300,72
201506260351,72
201506260451,72
201506260459,71
201506260551,71
201506260600,71
201506260651,72
201506260751,74
201506260851,74
201506260900,75
201506260951,76
201506261051,78
201506261151,78
201506261200,79
201506261251,80
201506261351,77
201506261451,77
201506261500,76
201506261551,76
201506261651,77
201506261751,77
201506261800,76
201506261851,73
201506261951,72
201506262051,72
201506262100,70
201506262151,70
201506262251,69
201506262351,69
201506270000,69
201506270051,69
201506270151,****
201506270251,67
201506270300,67
201506270351,67
201506270451,66
201506270459,66
201506270551,66
201506270600,67
201506270651,68
201506270751,69
201506270851,69
201506270900,70
201506270951,70
201506271051,70
201506271151,70
201506271200,70
201506271251,70
201506271351,71
201506271451,71
201506271500,70
201506271551,67
201506271651,65
201506271751,65
201506271800,65
201506271851,64
201506271951,64
201506272051,64
201506272100,64
201506272151,64
201506272251,63
201506272259,63
201506272322,63
201506272351,63
201506280000,63
201506280051,63
201506280151,64
201506280249,66
201506280251,****
201506280300,67
201506280319,67
201506280351,67
201506280451,67
201506280459,66
201506280551,66
201506280600,64
201506280651,66
201506280751,66
201506280851,66
201506280900,66
201506280949,66
201506280951,64
201506281041,65
201506281051,66
201506281151,66
201506281200,66
201506281251,66
201506281351,66
201506281451,67
201506281500,70
201506281551,68
201506281625,68
201506281649,68
201506281651,73
201506281728,73
201506281749,73
201506281751,74
201506281800,76
201506281835,76
201506281851,75
201506281942,72
201506281951,70
201506282051,70
201506282100,71
201506282151,71
201506282251,72
201506282351,72
201506290000,73
201506290051,72
201506290151,****
201506290251,70
201506290300,70
201506290351,68
201506290451,67
201506290459,65
201506290551,65
201506290600,64
201506290651,66
201506290751,68
201506290851,68
201506290900,70
201506290951,72
201506291051,74
201506291151,74
201506291200,76
201506291251,75
201506291351,75
201506291451,75
201506291500,75
201506291551,76
201506291651,77
201506291751,77
201506291800,79
201506291851,77
201506291951,75
201506292051,75
201506292100,72
201506292151,70
201506292251,70
201506292351,70
201506300000,71
201506300051,70
201506300151,****
201506300251,69
201506300300,68
201506300351,67
201506300451,68
201506300459,68
201506300551,66
201506300651,70
201506300751,72
201506300851,72
201506300900,74
201506300951,76
201506301051,78
201506301151,78
201506301200,79
201506301251,79
201506301351,80
201506301451,80
201506301500,79
201506301551,79
201506301651,76
201506301751,76
201506301800,74
201506301851,74
