  USAF  WBAN YR--MODAHRMN DIR SPD GUS CLG SKC L M H  VSB MW MW MW MW AW AW AW AW W TEMP DEWP    SLP   ALT    STP MAX MIN PCP01 PCP06 PCP24 PCPXX SD
744860 94789 201508220459 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ******  87 *** ***** *****  2.48 *****  0 
744860 94789 201508220551 010  11 *** 250 *** * * * 10.0 ** ** ** ** ** ** ** ** *   74   59 1017.8 30.06 1017.1  78  74  0.00  0.00T***** ***** ** 
744860 94789 201508220600 010  11 *** *** BKN * * * 10.0 ** ** ** ** ** ** ** ** *   74   59 1017.8 ***** 1016.8  78  73 *****  0.00 ***** ***** ** 
744860 94789 201508220651 010  14  21 250 *** * * * 10.0 ** ** ** ** ** ** ** ** *   73   57 1017.9 30.06 1017.1 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508220751 010  10 *** 250 *** * * * 10.0 ** ** ** ** ** ** ** ** *   72   54 1018.1 30.07 1017.4 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508220851 360  11 *** 250 *** * * * 10.0 ** ** ** ** ** ** ** ** *   71   52 1018.3 30.07 1017.4 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508220900 360  11 *** *** BKN * * * 10.0 ** ** ** ** ** ** ** ** *   71   52 1018.3 ***** 1017.2 *** *** ***** ***** ***** ***** ** 
744860 94789 201508220951 360  10 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   70   52 1018.6 30.08 1017.8 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508221051 360   8 *** 250 *** * * * 10.0 ** ** ** ** ** ** ** ** *   70   51 1019.0 30.09 1018.1 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508221151 010  10 *** 250 *** * * * 10.0 ** ** ** ** ** ** ** ** *   72   52 1019.6 30.11 1018.8  74  70  0.00 ***** ***** ***** ** 
744860 94789 201508221200 010  10 *** *** BKN * * * 10.0 ** ** ** ** ** ** ** ** *   72   52 1019.6 ***** 1018.5  87  70 ***** ***** ***** ***** ** 
744860 94789 201508221251 020  14 *** 250 *** * * * 10.0 ** ** ** ** ** ** ** ** *   75   52 1019.8 30.12 1019.1 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508221351 360  11 *** 250 *** * * * 10.0 ** ** ** ** ** ** ** ** *   77   54 1019.8 30.12 1019.1 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508221451 350  13 *** 250 *** * * * 10.0 ** ** ** ** ** ** ** ** *   79   53 1019.5 30.11 1018.8 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508221500 350  13 *** *** BKN * * * 10.0 ** ** ** ** ** ** ** ** *   79   53 1019.5 ***** 1018.5 *** *** ***** ***** ***** ***** ** 
744860 94789 201508221551 330  10 *** 250 *** * * * 10.0 ** ** ** ** ** ** ** ** *   81   54 1019.4 30.10 1018.5 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508221651 310   5 *** 250 *** * * * 10.0 ** ** ** ** ** ** ** ** *   83   55 1018.9 30.09 1018.1 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508221751 990   5 *** 250 *** * * * 10.0 ** ** ** ** ** ** ** ** *   83   54 1018.7 30.08 1017.8  84  72  0.00 ***** ***** ***** ** 
744860 94789 201508221800 ***   5 *** *** BKN * * * 10.0 ** ** ** ** ** ** ** ** *   83   54 1018.7 ***** 1017.5  84  72 ***** ***** ***** ***** ** 
744860 94789 201508221851 080   5 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   84   54 1018.1 30.07 1017.4 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508221951 ***   0 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   84   53 1017.7 30.05 1016.8 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508222051 990   7 *** 260 *** * * * 10.0 ** ** ** ** ** ** ** ** *   85   53 1017.6 30.05 1016.8 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508222100 ***   7 *** *** BKN * * * 10.0 ** ** ** ** ** ** ** ** *   85   53 1017.6 ***** 1016.5 *** *** ***** ***** ***** ***** ** 
744860 94789 201508222151 040  11  17 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   84   53 1017.6 30.05 1016.8 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508222251 360  11 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   81   52 1017.6 30.05 1016.8 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508222351 360   8 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   79   51 1017.7 30.05 1016.8  86  79  0.00 ***** ***** ***** ** 
744860 94789 201508230000 360   8 *** *** SCT * * * 10.0 ** ** ** ** ** ** ** ** *   79   51 1017.7 ***** 1016.5  86  70 ***** ***** ***** ***** ** 
744860 94789 201508230051 360  10 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   77   52 1017.7 30.06 1017.1 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508230151 010   7 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   76   52 1017.7 30.05 1016.8 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508230251 010   8 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   75   53 1017.7 30.05 1016.8 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508230300 010   8 *** *** SCT * * * 10.0 ** ** ** ** ** ** ** ** *   75   53 1017.7 ***** 1016.5 *** *** ***** ***** ***** ***** ** 
744860 94789 201508230351 020   7 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   74   54 1017.5 30.05 1016.8 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508230451 080   3 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   71   56 1017.3 30.04 1016.4  86  70  0.00 ***** ***** ***** ** 
744860 94789 201508230459 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ******  86 *** ***** *****  0.00 *****  0 
744860 94789 201508230551 ***   0 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   71   57 1017.1 30.04 1016.4  79  70  0.00 ***** ***** ***** ** 
744860 94789 201508230651 050   3 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   69   59 1016.8 30.03 1016.1 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508230751 ***   0 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   70   60 1016.4 30.02 1015.8 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508230851 350   5 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   70   62 1016.4 30.02 1015.8 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508230900 350   5 *** *** SCT * * * 10.0 ** ** ** ** ** ** ** ** *   70   62 1016.4 ***** 1015.5 *** *** ***** ***** ***** ***** ** 
744860 94789 201508230951 030   5 ***  47 *** * * * 10.0 ** ** ** ** ** ** ** ** *   71   64 1016.5 30.02 1015.8 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508231029 020   5 ***  15 *** * * * 10.0 ** ** ** ** ** ** ** ** *   72   64 ****** 30.02 1015.8 *** *** ***** ***** ***** ***** ** 
744860 94789 201508231051 020   5 ***  15 *** * * * 10.0 ** ** ** ** ** ** ** ** *   72   66 1017.0 30.03 1016.1 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508231140 030   8 ***  55 *** * * * 10.0 ** ** ** ** ** ** ** ** *   73   64 ****** 30.04 1016.4 *** *** ***** ***** ***** ***** ** 
744860 94789 201508231151 030   9 ***  55 *** * * * 10.0 ** ** ** ** ** ** ** ** *   73   65 1017.1 30.04 1016.4  73  69  0.00 ***** ***** ***** ** 
744860 94789 201508231200 030   9 *** *** BKN * * * 10.0 ** ** ** ** ** ** ** ** *   73   65 1017.1 ***** 1016.1  86  69 ***** ***** ***** ***** ** 
744860 94789 201508231251 040   9 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   75   65 1016.8 30.03 1016.1 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508231340 050   9 ***  18 *** * * * 10.0 ** ** ** ** ** ** ** ** *   77   64 ****** 30.03 1016.1 *** *** ***** ***** ***** ***** ** 
744860 94789 201508231351 040   9 ***  18 *** * * * 10.0 ** ** ** ** ** ** ** ** *   77   65 1016.8 30.03 1016.1 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508231451 990   5 ***  22 *** * * * 10.0 ** ** ** ** ** ** ** ** *   79   66 1016.5 30.02 1015.8 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508231500 ***   5 *** *** BKN * * * 10.0 ** ** ** ** ** ** ** ** *   79   66 1016.5 ***** 1015.5 *** *** ***** ***** ***** ***** ** 
744860 94789 201508231549 060   3 ***  34 *** * * * 10.0 ** ** ** ** ** ** ** ** *   79   64 ****** 30.01 1015.4 *** *** ***** ***** ***** ***** ** 
744860 94789 201508231551 ***   0 ***  34 *** * * * 10.0 ** ** ** ** ** ** ** ** *   79   64 1016.1 30.01 1015.4 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508231651 160   8 ***  60 *** * * * 10.0 ** ** ** ** ** ** ** ** *   82   66 1015.3 29.98 1014.4 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508231751 200   9 ***  60 *** * * * 10.0 ** ** ** ** ** ** ** ** *   81   66 1015.0 29.98 1014.4  83  73  0.00 ***** ***** ***** ** 
744860 94789 201508231800 200   9 *** *** BKN * * * 10.0 ** ** ** ** ** ** ** ** *   81   66 1015.0 ***** 1014.1  83  73 ***** ***** ***** ***** ** 
744860 94789 201508231851 200  10 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   79   66 1014.8 29.97 1014.1 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508231951 180   6 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   80   66 1014.6 29.96 1013.7 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508232051 170   7 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   80   68 1014.3 29.95 1013.4 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508232100 170   7 *** *** BKN * * * 10.0 ** ** ** ** ** ** ** ** *   80   68 1014.3 ***** 1013.1 *** *** ***** ***** ***** ***** ** 
744860 94789 201508232151 160   7 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   81   67 1013.9 29.94 1013.0 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508232251 140   8 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   79   67 1013.6 29.93 1012.7 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508232351 130   7 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   76   69 1013.8 29.94 1013.0  82  76  0.00 ***** ***** ***** ** 
744860 94789 201508240000 130   7 *** *** BKN * * * 10.0 ** ** ** ** ** ** ** ** *   76   69 1013.8 ***** 1012.8  83  69 ***** ***** ***** ***** ** 
744860 94789 201508240051 120   6 ***  42 *** * * * 10.0 ** ** ** ** ** ** ** ** *   76   69 1014.0 29.94 1013.0 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508240151 090   5 ***  65 *** * * * 10.0 ** ** ** ** ** ** ** ** *   75   69 1014.2 29.95 1013.4 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508240251 130   3 ***  36 *** * * * 10.0 ** ** ** ** ** ** ** ** *   75   70 1014.2 29.95 1013.4 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508240300 130   3 *** *** BKN * * * 10.0 ** ** ** ** ** ** ** ** *   75   70 1014.2 ***** 1013.1 *** *** ***** ***** ***** ***** ** 
744860 94789 201508240351 ***   0 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   75   70 1013.9 29.94 1013.0 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508240451 ***   0 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   75   70 1013.7 29.94 1013.0  83  69  0.00 ***** ***** ***** ** 
744860 94789 201508240459 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ******  83 *** ***** *****  0.00 *****  0 
744860 94789 201508240551 250   5 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   73   69 1013.3 29.93 1012.7  77  73  0.00 ***** ***** ***** ** 
744860 94789 201508240600 250   5 *** *** SCT * * * 10.0 ** ** ** ** ** ** ** ** *   73   69 1013.3 ***** 1012.4  77  69 ***** ***** ***** ***** ** 
744860 94789 201508240651 240   6 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   73   69 1013.0 29.92 1012.4 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508240751 250   5 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   73   69 1012.9 29.91 1012.0 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508240851 230   3 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   73   67 1012.8 29.91 1012.0 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508240900 230   3 *** *** SCT * * * 10.0 ** ** ** ** ** ** ** ** *   73   67 1012.8 ***** 1011.7 *** *** ***** ***** ***** ***** ** 
744860 94789 201508240951 240   5 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   72   68 1013.0 29.91 1012.0 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508241051 ***   0 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   72   68 1013.5 29.93 1012.7 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508241151 230   5 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   76   69 1013.7 29.94 1013.0  76  71  0.00 ***** ***** ***** ** 
744860 94789 201508241200 230   5 *** *** BKN * * * 10.0 ** ** ** ** ** ** ** ** *   76   69 1013.7 ***** 1012.8  83  71 ***** ***** ***** ***** ** 
744860 94789 201508241251 210   3 *** 160 *** * * * 10.0 ** ** ** ** ** ** ** ** *   76   69 1013.7 29.94 1013.0 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508241351 210   6 *** 160 *** * * * 10.0 ** ** ** ** ** ** ** ** *   78   69 1013.6 29.93 1012.7 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508241451 210   7 *** 250 *** * * * 10.0 ** ** ** ** ** ** ** ** *   79   67 1013.5 29.93 1012.7 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508241500 210   7 *** *** BKN * * * 10.0 ** ** ** ** ** ** ** ** *   79   67 1013.5 ***** 1012.4 *** *** ***** ***** ***** ***** ** 
744860 94789 201508241551 220   8 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   81   65 1013.2 29.92 1012.4 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508241651 200   7 *** 250 *** * * * 10.0 ** ** ** ** ** ** ** ** *   82   63 1012.7 29.91 1012.0 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508241751 190  10 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   83   59 1012.6 29.90 1011.7  84  76  0.00 ***** ***** ***** ** 
744860 94789 201508241800 190  10 *** *** SCT * * * 10.0 ** ** ** ** ** ** ** ** *   83   59 1012.6 ***** 1011.4  84  76 ***** ***** ***** ***** ** 
744860 94789 201508241851 190  11 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   84   62 1012.2 29.89 1011.4 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508241951 170  11 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   84   63 1011.9 29.88 1011.0 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508242051 170  13 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   83   64 1011.6 29.87 1010.7 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508242100 170  13 *** *** SCT * * * 10.0 ** ** ** ** ** ** ** ** *   83   64 1011.6 ***** 1010.4 *** *** ***** ***** ***** ***** ** 
744860 94789 201508242151 170  11 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   81   65 1011.2 29.86 1010.3 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508242251 160  13 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   79   65 1011.0 29.86 1010.3 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508242351 160  11 *** 250 *** * * * 10.0 ** ** ** ** ** ** ** ** *   78   67 1011.4 29.87 1010.7  84  78  0.00 ***** ***** ***** ** 
744860 94789 201508250000 160  11 *** *** BKN * * * 10.0 ** ** ** ** ** ** ** ** *   78   67 1011.4 ***** 1010.4  84  71 ***** ***** ***** ***** ** 
744860 94789 201508250051 180  11 *** 250 *** * * * 10.0 ** ** ** ** ** ** ** ** *   78   68 1011.7 29.88 1011.0 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508250151 190   8 *** 250 *** * * * 10.0 ** ** ** ** ** ** ** ** *   78   68 1011.9 29.88 1011.0 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508250251 180  11 *** 250 *** * * * 10.0 ** ** ** ** ** ** ** ** *   77   68 1012.0 29.89 1011.4 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508250300 180  11 *** *** BKN * * * 10.0 ** ** ** ** ** ** ** ** *   77   68 1012.0 ***** 1011.1 *** *** ***** ***** ***** ***** ** 
744860 94789 201508250351 200   9 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   77   69 1012.0 29.89 1011.4 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508250451 170   3 *** 250 *** * * * 10.0 ** ** ** ** ** ** ** ** *   76   70 1011.6 29.87 1010.7  84  71  0.00 ***** ***** ***** ** 
744860 94789 201508250459 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ******  84 *** ***** *****  0.00 *****  0 
744860 94789 201508250551 150   3 *** 250 *** * * * 10.0 ** ** ** ** ** ** ** ** *   76   69 1011.5 29.87 1010.7  78  75  0.00 ***** ***** ***** ** 
744860 94789 201508250600 150   3 *** *** BKN * * * 10.0 ** ** ** ** ** ** ** ** *   76   69 1011.5 ***** 1010.4  78  71 ***** ***** ***** ***** ** 
744860 94789 201508250651 180   7 *** 250 *** * * * 10.0 ** ** ** ** ** ** ** ** *   76   70 1011.2 29.86 1010.3 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508250751 190   7 *** 140 *** * * * 10.0 ** ** ** ** ** ** ** ** *   77   71 1010.7 29.85 1010.0 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508250851 210  13 ***  50 *** * * * 10.0 ** ** ** ** ** ** ** ** *   77   71 1010.7 29.85 1010.0 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508250900 210  13 *** *** OVC * * * 10.0 ** ** ** ** ** ** ** ** *   77   71 1010.7 ***** 1009.7 *** *** ***** ***** ***** ***** ** 
744860 94789 201508250951 210  10 *** 100 *** * * * 10.0 ** ** ** ** ** ** ** ** *   77   69 1010.8 29.85 1010.0 *** ***  0.01 ***** ***** ***** ** 
744860 94789 201508251051 230   8 ***  38 *** * * * 10.0 ** ** ** ** ** ** ** ** *   76   70 1011.2 29.86 1010.3 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508251151 220   9 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   77   69 1011.2 29.86 1010.3  78  76  0.00  0.01  0.01 ***** ** 
744860 94789 201508251200 220   9 *** *** BKN * * * 10.0 ** ** ** ** ** ** ** ** *   77   69 1011.2 ***** 1010.0  84  75 *****  0.01  0.01 ***** ** 
744860 94789 201508251251 230   8 *** 250 *** * * * 10.0 ** ** ** ** ** ** ** ** *   80   70 1011.3 29.87 1010.7 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508251351 210   7 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   80   70 1011.4 29.87 1010.7 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508251451 210   9 *** 250 *** * * * 10.0 ** ** ** ** ** ** ** ** *   80   69 1012.0 29.89 1011.4 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508251500 210   9 *** *** BKN * * * 10.0 ** ** ** ** ** ** ** ** *   80   69 1012.0 ***** 1011.1 *** *** ***** ***** ***** ***** ** 
744860 94789 201508251551 990   7 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   82   69 1011.9 29.88 1011.0 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508251651 160  10 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   83   70 1011.4 29.87 1010.7 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508251751 170  13 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   85   70 1011.2 29.86 1010.3  85  77  0.00 ***** ***** ***** ** 
744860 94789 201508251800 170  13 *** *** SCT * * * 10.0 ** ** ** ** ** ** ** ** *   85   70 1011.2 ***** 1010.0  85  77 ***** ***** ***** ***** ** 
744860 94789 201508251851 180  15 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   85   71 1010.8 29.85 1010.0 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508251951 180  16 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   84   72 1010.3 29.84 1009.7 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508252051 170  15 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   83   73 1010.1 29.83 1009.3 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508252100 170  15 *** *** SCT * * * 10.0 ** ** ** ** ** ** ** ** *   83   73 1010.1 ***** 1009.0 *** *** ***** ***** ***** ***** ** 
744860 94789 201508252151 180  18 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   82   73 1010.0 29.83 1009.3 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508252251 180  13 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   81   73 1010.1 29.83 1009.3 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508252351 190  13 ***  75 *** * * * 10.0 ** ** ** ** ** ** ** ** *   79   73 1010.4 29.84 1009.7  85  79  0.00 ***** ***** ***** ** 
744860 94789 201508260000 190  13 *** *** BKN * * * 10.0 ** ** ** ** ** ** ** ** *   79   73 1010.4 ***** 1009.4  85  76 ***** ***** ***** ***** ** 
744860 94789 201508260025 260  15  23 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   82   66 ****** 29.86 1010.3 *** *** ***** ***** ***** ***** ** 
744860 94789 201508260051 290  15 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   82   56 1011.6 29.87 1010.7 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508260151 290  15 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   80   53 1012.0 29.89 1011.4 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508260251 310   9 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   79   52 1012.4 29.90 1011.7 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508260300 310   9 *** *** SCT * * * 10.0 ** ** ** ** ** ** ** ** *   79   52 1012.4 ***** 1011.4 *** *** ***** ***** ***** ***** ** 
744860 94789 201508260351 300  14 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   77   49 1012.6 29.90 1011.7 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508260451 310  11 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   76   49 1012.9 29.91 1012.0  85  75  0.00 ***** ***** ***** ** 
744860 94789 201508260459 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ******  85 *** ***** *****  0.01 *****  0 
744860 94789 201508260551 320  10 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   75   50 1012.7 29.91 1012.0  83  75  0.00 ***** ***** ***** ** 
744860 94789 201508260600 320  10 *** *** *** * * * 10.0 ** ** ** ** ** ** ** ** *   75   50 1012.7 ***** 1011.7  83  75 ***** ***** ***** ***** ** 
744860 94789 201508260651 300   8 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   72   51 1013.0 29.91 1012.0 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508260751 300   9 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   72   51 1013.2 29.92 1012.4 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508260851 320   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   70   53 1013.2 29.92 1012.4 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508260900 320   7 *** *** *** * * * 10.0 ** ** ** ** ** ** ** ** *   70   53 1013.2 ***** 1012.1 *** *** ***** ***** ***** ***** ** 
744860 94789 201508260951 330   8 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   69   54 1013.4 29.93 1012.7 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508261051 010   7 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   69   55 1014.1 29.95 1013.4 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508261151 350   8 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   72   57 1014.6 29.96 1013.7  75  68  0.00 ***** ***** ***** ** 
744860 94789 201508261200 350   8 *** *** SCT * * * 10.0 ** ** ** ** ** ** ** ** *   72   57 1014.6 ***** 1013.4  85  68 ***** ***** ***** ***** ** 
744860 94789 201508261251 010   6 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   75   56 1015.1 29.98 1014.4 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508261351 340   7 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   77   56 1015.3 29.98 1014.4 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508261451 280   7 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   79   55 1015.4 29.99 1014.7 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508261500 280   7 *** *** SCT * * * 10.0 ** ** ** ** ** ** ** ** *   79   55 1015.4 ***** 1014.4 *** *** ***** ***** ***** ***** ** 
744860 94789 201508261551 250  10 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   81   53 1015.5 29.99 1014.7 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508261651 240  13 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   81   52 1015.0 29.98 1014.4 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508261751 220  13 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   81   53 1014.7 29.97 1014.1  82  72  0.00 ***** ***** ***** ** 
744860 94789 201508261800 220  13 *** *** SCT * * * 10.0 ** ** ** ** ** ** ** ** *   81   53 1014.7 ***** 1013.8  82  72 ***** ***** ***** ***** ** 
744860 94789 201508261851 220  13 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   81   53 1014.5 29.96 1013.7 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508261951 280  13 ***  70 *** * * * 10.0 ** ** ** ** ** ** ** ** *   82   52 1014.1 29.95 1013.4 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508262051 270  18  23 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   83   52 1013.9 29.94 1013.0 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508262100 270  18 *** *** SCT * * * 10.0 ** ** ** ** ** ** ** ** *   83   52 1013.9 ***** 1012.8 *** *** ***** ***** ***** ***** ** 
